outer_fold,model,family,criterion_id,label,probability
0,01-ai/Yi-6B-Chat,yi,ifb_0108_c01,1,0.9981562763900178
0,01-ai/Yi-6B-Chat,yi,ifb_0108_c02,1,0.5026925907283628
0,01-ai/Yi-6B-Chat,yi,ifb_0108_c03,1,0.0807706009907434
0,01-ai/Yi-6B-Chat,yi,ifb_0119_c01,1,0.9590941375852249
0,01-ai/Yi-6B-Chat,yi,ifb_0119_c02,1,0.9359496366435628
0,01-ai/Yi-6B-Chat,yi,ifb_0119_c03,1,0.9506222358591552
0,01-ai/Yi-6B-Chat,yi,ifb_0119_c04,0,0.7875194435365637
0,01-ai/Yi-6B-Chat,yi,ifb_0121_c01,1,0.8996296612550914
0,01-ai/Yi-6B-Chat,yi,ifb_0121_c02,0,0.8996296612550914
0,01-ai/Yi-6B-Chat,yi,ifb_0121_c03,0,0.376782020593437
0,01-ai/Yi-6B-Chat,yi,ifb_0123_c01,1,0.9400808089328347
0,01-ai/Yi-6B-Chat,yi,ifb_0123_c02,1,0.9592729436111217
0,01-ai/Yi-6B-Chat,yi,ifb_0133_c01,1,0.9842916580100372
0,01-ai/Yi-6B-Chat,yi,ifb_0133_c02,1,0.9697380059473365
0,01-ai/Yi-6B-Chat,yi,ifb_0136_c01,0,0.4375642004496164
0,01-ai/Yi-6B-Chat,yi,ifb_0136_c02,1,0.8996291706528823
0,01-ai/Yi-6B-Chat,yi,ifb_0138_c01,1,0.9929654173197978
0,01-ai/Yi-6B-Chat,yi,ifb_0138_c02,1,0.09805569216878994
0,01-ai/Yi-6B-Chat,yi,ifb_0140_c01,1,0.7107650608151119
0,01-ai/Yi-6B-Chat,yi,ifb_0140_c02,1,0.2814828039457046
0,01-ai/Yi-6B-Chat,yi,ifb_0142_c01,1,0.4562412324021297
0,01-ai/Yi-6B-Chat,yi,ifb_0142_c02,0,0.39420391863863063
0,01-ai/Yi-6B-Chat,yi,ifb_0154_c01,1,0.6485619099398172
0,01-ai/Yi-6B-Chat,yi,ifb_0154_c02,0,0.30957940918860993
0,01-ai/Yi-6B-Chat,yi,ifb_0154_c03,0,0.017765717751095644
0,01-ai/Yi-6B-Chat,yi,ifb_0159_c01,1,0.48621204961593906
0,01-ai/Yi-6B-Chat,yi,ifb_0159_c02,0,0.028462921528165448
0,01-ai/Yi-6B-Chat,yi,ifb_0159_c03,1,0.08674698465077518
0,01-ai/Yi-6B-Chat,yi,ifb_0164_c01,1,0.9698507672137343
0,01-ai/Yi-6B-Chat,yi,ifb_0164_c02,1,0.8310733410935469
0,01-ai/Yi-6B-Chat,yi,ifb_0167_c01,1,0.9471682607923932
0,01-ai/Yi-6B-Chat,yi,ifb_0167_c02,1,0.7804165318936248
0,01-ai/Yi-6B-Chat,yi,ifb_0169_c01,1,0.6552219509157595
0,01-ai/Yi-6B-Chat,yi,ifb_0169_c02,1,0.3229648529437789
0,01-ai/Yi-6B-Chat,yi,ifb_0173_c01,0,0.8331775090354039
0,01-ai/Yi-6B-Chat,yi,ifb_0173_c02,1,0.99314417879572
0,01-ai/Yi-6B-Chat,yi,ifb_0173_c03,1,0.9099108329725579
0,01-ai/Yi-6B-Chat,yi,ifb_0178_c01,1,0.6628138200577188
0,01-ai/Yi-6B-Chat,yi,ifb_0178_c02,1,0.4656522652370038
0,01-ai/Yi-6B-Chat,yi,ifb_0178_c03,1,0.5257089828001497
0,01-ai/Yi-6B-Chat,yi,ifb_0178_c04,1,0.49397871231512486
0,01-ai/Yi-6B-Chat,yi,ifb_0178_c05,1,0.40437020473796187
0,01-ai/Yi-6B-Chat,yi,ifb_0178_c06,1,0.5178506468761076
0,01-ai/Yi-6B-Chat,yi,ifb_0181_c01,1,0.9368352371054728
0,01-ai/Yi-6B-Chat,yi,ifb_0181_c02,1,0.7217949719195911
0,01-ai/Yi-6B-Chat,yi,ifb_0186_c01,1,0.8006410991527385
0,01-ai/Yi-6B-Chat,yi,ifb_0186_c02,1,0.8559132957845406
0,01-ai/Yi-6B-Chat,yi,ifb_0186_c03,1,0.8744379780298552
0,01-ai/Yi-6B-Chat,yi,ifb_0186_c04,1,0.9045842823012733
0,01-ai/Yi-6B-Chat,yi,ifb_0202_c01,1,0.8416855676490547
0,01-ai/Yi-6B-Chat,yi,ifb_0202_c02,1,0.09567418317054881
0,01-ai/Yi-6B-Chat,yi,ifb_0222_c01,1,0.9873402765310931
0,01-ai/Yi-6B-Chat,yi,ifb_0222_c02,0,0.19714517078815696
0,01-ai/Yi-6B-Chat,yi,ifb_0223_c01,1,0.7319107043300374
0,01-ai/Yi-6B-Chat,yi,ifb_0223_c02,1,0.7533323613198353
0,01-ai/Yi-6B-Chat,yi,ifb_0224_c01,1,0.5322197217127634
0,01-ai/Yi-6B-Chat,yi,ifb_0226_c01,1,0.8801802794953555
0,01-ai/Yi-6B-Chat,yi,ifb_0226_c02,1,0.73868796226085
0,01-ai/Yi-6B-Chat,yi,ifb_0228_c01,1,0.9994023832692928
0,01-ai/Yi-6B-Chat,yi,ifb_0228_c02,0,0.6653395764196537
0,01-ai/Yi-6B-Chat,yi,ifb_0228_c03,1,0.8714445507759956
0,01-ai/Yi-6B-Chat,yi,ifb_0230_c01,1,0.3765462028707288
0,01-ai/Yi-6B-Chat,yi,ifb_0231_c01,0,0.5629985111889069
0,01-ai/Yi-6B-Chat,yi,ifb_0231_c02,0,0.24017349825031842
0,01-ai/Yi-6B-Chat,yi,ifb_0231_c03,0,0.2678741298263415
0,01-ai/Yi-6B-Chat,yi,ifb_0231_c04,0,0.06184862903006272
0,01-ai/Yi-6B-Chat,yi,ifb_0236_c01,0,0.8066662926132452
0,01-ai/Yi-6B-Chat,yi,ifb_0236_c02,0,0.08668972803432835
0,01-ai/Yi-6B-Chat,yi,ifb_0236_c03,0,0.13980903352389742
0,01-ai/Yi-6B-Chat,yi,ifb_0236_c04,0,0.08668972803432835
0,01-ai/Yi-6B-Chat,yi,ifb_0240_c01,1,0.8777973265445252
0,01-ai/Yi-6B-Chat,yi,ifb_0240_c02,1,0.7933206644548578
0,01-ai/Yi-6B-Chat,yi,ifb_0240_c03,1,0.5693128086717697
0,01-ai/Yi-6B-Chat,yi,ifb_0241_c01,1,0.9271427196531593
0,01-ai/Yi-6B-Chat,yi,ifb_0241_c02,0,0.007204549806737723
0,01-ai/Yi-6B-Chat,yi,ifb_0241_c03,0,0.007204549806737723
0,01-ai/Yi-6B-Chat,yi,ifb_0244_c01,1,0.668099962030308
0,01-ai/Yi-6B-Chat,yi,ifb_0244_c02,1,0.8699634831288621
0,01-ai/Yi-6B-Chat,yi,ifb_0244_c03,1,0.15243968622076076
0,01-ai/Yi-6B-Chat,yi,ifb_0244_c04,1,0.3205678477761581
0,01-ai/Yi-6B-Chat,yi,ifb_0250_c01,0,0.4500782946035178
0,01-ai/Yi-6B-Chat,yi,ifb_0250_c02,0,0.1516016182925905
0,01-ai/Yi-6B-Chat,yi,ifb_0250_c03,0,0.3048195661388539
0,01-ai/Yi-6B-Chat,yi,ifb_0253_c01,1,0.9623935349294706
0,01-ai/Yi-6B-Chat,yi,ifb_0253_c03,1,0.9853880406433526
0,01-ai/Yi-6B-Chat,yi,ifb_0253_c04,1,0.8981547276656926
0,01-ai/Yi-6B-Chat,yi,ifb_0253_c05,1,0.6442969685096959
0,01-ai/Yi-6B-Chat,yi,ifb_0258_c01,1,0.9763877091779593
0,01-ai/Yi-6B-Chat,yi,ifb_0258_c02,1,0.9743221667164226
0,01-ai/Yi-6B-Chat,yi,ifb_0258_c03,1,0.9810062033423371
0,01-ai/Yi-6B-Chat,yi,ifb_0258_c04,0,0.7597270603747132
0,01-ai/Yi-6B-Chat,yi,ifb_0258_c05,1,0.9810062033423371
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c01,0,0.7794922406872126
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c02,1,0.7419949039422922
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c04,1,0.4789945261569974
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c05,1,0.5708077865018967
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c06,1,0.8007795110949933
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c07,1,0.6344691106348465
0,01-ai/Yi-6B-Chat,yi,ifb_0262_c08,1,0.36623389626227754
0,01-ai/Yi-6B-Chat,yi,ifb_0264_c01,0,0.8156688882801638
0,01-ai/Yi-6B-Chat,yi,ifb_0264_c02,0,0.1866909483274951
0,01-ai/Yi-6B-Chat,yi,ifb_0264_c03,0,0.5100617883084266
0,01-ai/Yi-6B-Chat,yi,ifb_0268_c01,1,0.9810966498261156
0,01-ai/Yi-6B-Chat,yi,ifb_0268_c02,1,0.9242604402297689
0,01-ai/Yi-6B-Chat,yi,ifb_0268_c03,1,0.9810966498261156
0,01-ai/Yi-6B-Chat,yi,ifb_0268_c04,0,0.9155536888791748
0,01-ai/Yi-6B-Chat,yi,ifb_0268_c05,1,0.5242143546676491
0,01-ai/Yi-6B-Chat,yi,ifb_0268_c06,0,0.45384486478253006
0,01-ai/Yi-6B-Chat,yi,ifb_0269_c01,1,0.9914490859816637
0,01-ai/Yi-6B-Chat,yi,ifb_0269_c02,1,0.9905511302554055
0,01-ai/Yi-6B-Chat,yi,ifb_0269_c03,1,0.7662521746152782
0,01-ai/Yi-6B-Chat,yi,ifb_0269_c04,0,0.08696477087709675
0,01-ai/Yi-6B-Chat,yi,ifb_0269_c05,1,0.7258114399540155
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c01,1,0.9213484725418115
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c02,1,0.7667122333943993
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c03,1,0.2402049341934763
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c04,1,0.8636823413416737
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c05,1,0.7451120922727246
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c06,1,0.4791403256870072
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c07,0,0.6687395714966613
0,01-ai/Yi-6B-Chat,yi,ifb_0273_c08,1,0.9931451158540904
0,01-ai/Yi-6B-Chat,yi,ifb_0275_c01,1,0.9986449888468819
0,01-ai/Yi-6B-Chat,yi,ifb_0275_c02,1,0.19094847574086796
0,01-ai/Yi-6B-Chat,yi,ifb_0275_c03,1,0.9894276292637433
0,01-ai/Yi-6B-Chat,yi,ifb_0275_c04,1,0.9943983243838054
0,01-ai/Yi-6B-Chat,yi,ifb_0275_c05,1,0.9496783182345743
0,01-ai/Yi-6B-Chat,yi,ifb_0275_c06,1,0.9998972830064813
0,01-ai/Yi-6B-Chat,yi,ifb_0277_c01,1,0.9979573600383309
0,01-ai/Yi-6B-Chat,yi,ifb_0277_c02,1,0.9979573600383309
0,01-ai/Yi-6B-Chat,yi,ifb_0277_c03,1,0.9948745648103864
0,01-ai/Yi-6B-Chat,yi,ifb_0277_c04,1,0.9664912055848801
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c01,1,0.9601628883489733
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c02,1,0.9675871094170911
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c03,1,0.9914403566534239
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c04,1,0.963315548629801
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c05,0,0.8205057910934356
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c06,0,0.9110909022716918
0,01-ai/Yi-6B-Chat,yi,ifb_0302_c07,1,0.9212912822840996
0,01-ai/Yi-6B-Chat,yi,ifb_0312_c01,0,0.5692200953167431
0,01-ai/Yi-6B-Chat,yi,ifb_0312_c02,1,0.5723192763707281
0,01-ai/Yi-6B-Chat,yi,ifb_0312_c03,0,0.766345809300609
0,01-ai/Yi-6B-Chat,yi,ifb_0312_c04,0,0.2037789713284454
0,01-ai/Yi-6B-Chat,yi,ifb_0312_c05,0,0.017765717751095644
0,01-ai/Yi-6B-Chat,yi,ifb_0316_c01,1,0.860243229080324
0,01-ai/Yi-6B-Chat,yi,ifb_0316_c02,0,0.791615880500685
0,01-ai/Yi-6B-Chat,yi,ifb_0316_c03,1,0.5312476850785166
0,01-ai/Yi-6B-Chat,yi,ifb_0317_c01,0,0.9423003522563738
0,01-ai/Yi-6B-Chat,yi,ifb_0317_c02,1,0.9765094609935331
0,01-ai/Yi-6B-Chat,yi,ifb_0317_c03,0,0.3897794105896066
0,01-ai/Yi-6B-Chat,yi,ifb_0317_c04,0,0.4976335407727764
0,01-ai/Yi-6B-Chat,yi,ifb_0317_c05,0,0.2135699946099679
0,01-ai/Yi-6B-Chat,yi,ifb_0317_c06,0,0.10035040772768618
0,01-ai/Yi-6B-Chat,yi,ifb_0318_c01,1,0.9715198353816302
0,01-ai/Yi-6B-Chat,yi,ifb_0318_c02,1,0.9879864324165183
0,01-ai/Yi-6B-Chat,yi,ifb_0318_c03,1,0.9698330400520693
0,01-ai/Yi-6B-Chat,yi,ifb_0318_c04,1,0.9607053302229213
0,01-ai/Yi-6B-Chat,yi,ifb_0327_c01,1,0.7203046807249955
0,01-ai/Yi-6B-Chat,yi,ifb_0327_c02,1,0.7171377673103105
0,01-ai/Yi-6B-Chat,yi,ifb_0327_c03,1,0.20072700269673713
0,01-ai/Yi-6B-Chat,yi,ifb_0327_c04,1,0.32393850312159017
0,01-ai/Yi-6B-Chat,yi,ifb_0329_c01,1,0.9601395619353013
0,01-ai/Yi-6B-Chat,yi,ifb_0329_c02,0,0.1597042509476169
0,01-ai/Yi-6B-Chat,yi,ifb_0329_c03,1,0.8583459489577364
0,01-ai/Yi-6B-Chat,yi,ifb_0329_c04,0,0.10050523541002152
0,01-ai/Yi-6B-Chat,yi,ifb_0330_c01,1,0.8861107504572066
0,01-ai/Yi-6B-Chat,yi,ifb_0330_c02,1,0.9342522977057397
0,01-ai/Yi-6B-Chat,yi,ifb_0330_c03,1,0.9985708407469432
0,01-ai/Yi-6B-Chat,yi,ifb_0330_c04,1,0.6601564791233863
0,01-ai/Yi-6B-Chat,yi,ifb_0330_c05,1,0.9691856338105218
0,01-ai/Yi-6B-Chat,yi,ifb_0334_c01,1,0.9997905315604387
0,01-ai/Yi-6B-Chat,yi,ifb_0334_c02,1,0.9547016717021305
0,01-ai/Yi-6B-Chat,yi,ifb_0334_c03,1,0.9998349363226104
0,01-ai/Yi-6B-Chat,yi,ifb_0334_c04,0,0.5899562138491139
0,01-ai/Yi-6B-Chat,yi,ifb_0334_c05,1,0.9755673284359363
0,01-ai/Yi-6B-Chat,yi,ifb_0337_c01,1,0.9168937820513045
0,01-ai/Yi-6B-Chat,yi,ifb_0337_c02,0,0.5966085549499553
0,01-ai/Yi-6B-Chat,yi,ifb_0337_c03,1,0.5023083261084815
0,01-ai/Yi-6B-Chat,yi,ifb_0337_c04,1,0.7746042178987169
0,01-ai/Yi-6B-Chat,yi,ifb_0339_c01,1,0.9061266749469532
0,01-ai/Yi-6B-Chat,yi,ifb_0339_c02,1,0.8011420944407321
0,01-ai/Yi-6B-Chat,yi,ifb_0339_c03,0,0.67947047800221
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c01,0,0.3607738636925357
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c02,0,0.23855886474337037
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c03,0,0.4372764971841378
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c04,0,0.28063713059232237
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c05,0,0.3841897346647225
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c06,0,0.48599844710613693
0,01-ai/Yi-6B-Chat,yi,ifb_0349_c07,0,0.06502226824643721
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c01,1,0.9390113039944028
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c02,1,0.7487853845542837
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c03,1,0.9955294900106462
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c04,1,0.9963587374379544
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c05,1,0.9690806240361227
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c06,1,0.9368534631823552
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c07,1,0.9592751927419749
0,01-ai/Yi-6B-Chat,yi,ifb_0352_c08,1,0.9368534631823552
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c01,1,0.8859699000915465
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c02,0,0.028708933837988542
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c03,1,0.4825929761386557
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c04,1,0.2317630602609426
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c05,0,0.1596765539118042
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c06,0,0.026565552865319433
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c07,1,0.8348359041823388
0,01-ai/Yi-6B-Chat,yi,ifb_0354_c08,1,0.7384642294890807
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c01,1,0.9928946709429269
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c02,1,0.8254916375844389
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c03,1,0.7796615518299675
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c04,1,0.8254916375844389
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c05,1,0.8859155937486931
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c06,1,0.7527249037081252
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c07,0,0.8338231409006719
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c08,0,0.5375810345493892
0,01-ai/Yi-6B-Chat,yi,ifb_0370_c10,0,0.43719580435281047
0,01-ai/Yi-6B-Chat,yi,ifb_0379_c01,1,0.9874876905808349
0,01-ai/Yi-6B-Chat,yi,ifb_0379_c02,1,0.8635218171206454
0,01-ai/Yi-6B-Chat,yi,ifb_0379_c03,1,0.9943713874731609
0,01-ai/Yi-6B-Chat,yi,ifb_0379_c04,1,0.7011768189776915
0,01-ai/Yi-6B-Chat,yi,ifb_0379_c05,1,0.7570825364684518
0,01-ai/Yi-6B-Chat,yi,ifb_0379_c06,1,0.976448205941367
0,01-ai/Yi-6B-Chat,yi,ifb_0385_c01,1,0.8582735225568467
0,01-ai/Yi-6B-Chat,yi,ifb_0385_c02,1,0.8433096943224144
0,01-ai/Yi-6B-Chat,yi,ifb_0385_c03,1,0.4315383164639382
0,01-ai/Yi-6B-Chat,yi,ifb_0385_c04,1,0.7309809970782172
0,01-ai/Yi-6B-Chat,yi,ifb_0398_c01,0,0.15770920135905686
0,01-ai/Yi-6B-Chat,yi,ifb_0398_c02,0,0.010874976904751458
0,01-ai/Yi-6B-Chat,yi,ifb_0399_c02,0,0.039393571290433624
0,01-ai/Yi-6B-Chat,yi,ifb_0400_c01,1,0.9516208277790519
0,01-ai/Yi-6B-Chat,yi,ifb_0400_c02,1,0.9592801691709384
0,01-ai/Yi-6B-Chat,yi,ifb_0400_c03,1,0.7319156038564308
0,01-ai/Yi-6B-Chat,yi,ifb_0400_c04,1,0.9562693257484114
0,01-ai/Yi-6B-Chat,yi,ifb_0400_c05,1,0.9834024656864884
0,01-ai/Yi-6B-Chat,yi,ifb_0411_c01,1,0.8255494169422577
0,01-ai/Yi-6B-Chat,yi,ifb_0411_c02,1,0.9779053600560477
0,01-ai/Yi-6B-Chat,yi,ifb_0411_c03,1,0.2959290085939323
0,01-ai/Yi-6B-Chat,yi,ifb_0411_c04,0,0.22722804562324975
0,01-ai/Yi-6B-Chat,yi,ifb_0411_c05,0,0.7658961606977299
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c01,1,0.950831170647692
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c02,1,0.8856710932839914
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c03,1,0.9516208277790519
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c04,1,0.8859621973767955
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c05,0,0.3047936758171381
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c06,1,0.9796898792286841
0,01-ai/Yi-6B-Chat,yi,ifb_0420_c08,0,0.019217825191928353
0,01-ai/Yi-6B-Chat,yi,ifb_0422_c01,0,0.8335090114956657
0,01-ai/Yi-6B-Chat,yi,ifb_0422_c02,1,0.6959711370858498
0,01-ai/Yi-6B-Chat,yi,ifb_0422_c03,1,0.6858701517051897
0,01-ai/Yi-6B-Chat,yi,ifb_0422_c04,1,0.5104688302630752
0,01-ai/Yi-6B-Chat,yi,ifb_0425_c01,1,0.9690847545660959
0,01-ai/Yi-6B-Chat,yi,ifb_0425_c02,1,0.9690847545660959
0,01-ai/Yi-6B-Chat,yi,ifb_0425_c03,1,0.9715959852006009
0,01-ai/Yi-6B-Chat,yi,ifb_0425_c04,0,0.9042903388738573
0,01-ai/Yi-6B-Chat,yi,ifb_0425_c05,0,0.974175093215448
0,01-ai/Yi-6B-Chat,yi,ifb_0425_c06,0,0.974175093215448
0,01-ai/Yi-6B-Chat,yi,ifb_0427_c01,1,0.998048416938743
0,01-ai/Yi-6B-Chat,yi,ifb_0427_c02,1,0.998048416938743
0,01-ai/Yi-6B-Chat,yi,ifb_0427_c03,1,0.998048416938743
0,01-ai/Yi-6B-Chat,yi,ifb_0427_c04,1,0.9715092993158189
0,01-ai/Yi-6B-Chat,yi,ifb_0427_c05,1,0.9931094130554025
0,01-ai/Yi-6B-Chat,yi,ifb_0427_c06,0,0.1993818255634424
0,01-ai/Yi-6B-Chat,yi,ifb_0431_c01,0,0.7963458740527265
0,01-ai/Yi-6B-Chat,yi,ifb_0431_c02,0,0.9256808255267964
0,01-ai/Yi-6B-Chat,yi,ifb_0431_c03,1,0.998048416938743
0,01-ai/Yi-6B-Chat,yi,ifb_0431_c04,1,0.8603065590196007
0,01-ai/Yi-6B-Chat,yi,ifb_0432_c01,1,0.594496829537438
0,01-ai/Yi-6B-Chat,yi,ifb_0432_c02,1,0.7073856802807178
0,01-ai/Yi-6B-Chat,yi,ifb_0432_c03,0,0.23189958400661176
0,01-ai/Yi-6B-Chat,yi,ifb_0432_c04,0,0.44046202335467266
0,01-ai/Yi-6B-Chat,yi,ifb_0432_c05,0,0.08105508913385617
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c01,1,0.998048416938743
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c02,1,0.9740844472885304
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c03,0,0.8743607201044031
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c04,0,0.05808601903573802
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c05,0,0.9255929697293326
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c06,1,0.921134462953735
0,01-ai/Yi-6B-Chat,yi,ifb_0438_c07,1,0.998048416938743
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c01,1,0.9066584069284275
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c02,1,0.8751538663485086
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c03,1,0.8535158751071232
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c04,1,0.8827693314555191
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c05,1,0.5843716220384955
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c06,0,0.4305361084846823
0,01-ai/Yi-6B-Chat,yi,ifb_0448_c07,1,0.8252654281568282
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c01,1,0.9438314720789905
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c02,1,0.9601628883165936
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c03,1,0.5153043662995248
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c04,1,0.9963587374379544
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c05,1,0.9438314720789905
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c06,0,0.48854547446421825
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c07,0,0.3780222864281305
0,01-ai/Yi-6B-Chat,yi,ifb_0450_c08,1,0.9438312306294989
0,01-ai/Yi-6B-Chat,yi,ifb_0457_c01,1,0.819987075463084
0,01-ai/Yi-6B-Chat,yi,ifb_0457_c02,0,0.20224183873438845
0,01-ai/Yi-6B-Chat,yi,ifb_0457_c03,1,0.28177187279847365
0,01-ai/Yi-6B-Chat,yi,ifb_0457_c04,0,0.2344479319113344
0,01-ai/Yi-6B-Chat,yi,ifb_0457_c05,1,0.2344479319113344
0,01-ai/Yi-6B-Chat,yi,ifb_0463_c01,0,0.9834024656864884
0,01-ai/Yi-6B-Chat,yi,ifb_0463_c03,0,0.8916985111938625
0,01-ai/Yi-6B-Chat,yi,ifb_0463_c04,0,0.9134923019226093
0,01-ai/Yi-6B-Chat,yi,ifb_0463_c05,0,0.9607053376740292
0,01-ai/Yi-6B-Chat,yi,ifb_0470_c01,1,0.961626764507349
0,01-ai/Yi-6B-Chat,yi,ifb_0470_c02,0,0.676618177799322
0,01-ai/Yi-6B-Chat,yi,ifb_0470_c03,0,0.7482224418808616
0,01-ai/Yi-6B-Chat,yi,ifb_0470_c04,0,0.028787998044348943
0,01-ai/Yi-6B-Chat,yi,ifb_0470_c05,0,0.7729151152951143
0,01-ai/Yi-6B-Chat,yi,ifb_0470_c07,0,0.5750850337681426
0,01-ai/Yi-6B-Chat,yi,ifb_0473_c01,1,0.9986450239766054
0,01-ai/Yi-6B-Chat,yi,ifb_0473_c02,0,0.5751475937582914
0,01-ai/Yi-6B-Chat,yi,ifb_0473_c03,0,0.6212862086847858
0,01-ai/Yi-6B-Chat,yi,ifb_0473_c04,0,0.5778042598169055
0,01-ai/Yi-6B-Chat,yi,ifb_0473_c05,0,0.6783025382404426
0,01-ai/Yi-6B-Chat,yi,ifb_0473_c06,1,0.6751300569506503
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c01,1,0.981001475881764
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c02,1,0.3250962309158992
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c03,1,0.9761392206730989
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c04,1,0.9111411849510921
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c05,1,0.9606965980892191
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c06,1,0.9772635691315336
0,01-ai/Yi-6B-Chat,yi,ifb_0481_c07,0,0.32578733846095215
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c01,1,0.39663603785609686
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c02,0,0.32594715810666697
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c03,0,0.32394380235028064
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c04,0,0.6746996481278482
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c05,0,0.10383759957306905
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c06,0,0.05808621838064135
0,01-ai/Yi-6B-Chat,yi,ifb_0484_c07,0,0.046873024387089464
0,01-ai/Yi-6B-Chat,yi,ifb_0485_c01,1,0.9763877091784864
0,01-ai/Yi-6B-Chat,yi,ifb_0485_c03,1,0.9803212486875846
0,01-ai/Yi-6B-Chat,yi,ifb_0485_c04,1,0.976392185185904
0,01-ai/Yi-6B-Chat,yi,ifb_0485_c05,1,0.9915792831918392
0,01-ai/Yi-6B-Chat,yi,ifb_0488_c01,1,0.9998154161639455
0,01-ai/Yi-6B-Chat,yi,ifb_0488_c02,1,0.9914615906036712
0,01-ai/Yi-6B-Chat,yi,ifb_0488_c03,1,0.37418653860529083
0,01-ai/Yi-6B-Chat,yi,ifb_0488_c04,1,0.28178006759459384
