atlas_idx,item_id,subtask,question_id
1,boolean_expressions|0,boolean_expressions,0
958,formal_fallacies|116,formal_fallacies,116
959,formal_fallacies|117,formal_fallacies,117
960,formal_fallacies|118,formal_fallacies,118
961,formal_fallacies|119,formal_fallacies,119
962,formal_fallacies|12,formal_fallacies,12
963,formal_fallacies|120,formal_fallacies,120
964,formal_fallacies|121,formal_fallacies,121
965,formal_fallacies|122,formal_fallacies,122
966,formal_fallacies|123,formal_fallacies,123
967,formal_fallacies|124,formal_fallacies,124
968,formal_fallacies|125,formal_fallacies,125
969,formal_fallacies|126,formal_fallacies,126
970,formal_fallacies|127,formal_fallacies,127
971,formal_fallacies|128,formal_fallacies,128
972,formal_fallacies|129,formal_fallacies,129
973,formal_fallacies|13,formal_fallacies,13
974,formal_fallacies|130,formal_fallacies,130
975,formal_fallacies|131,formal_fallacies,131
976,formal_fallacies|132,formal_fallacies,132
977,formal_fallacies|133,formal_fallacies,133
978,formal_fallacies|134,formal_fallacies,134
979,formal_fallacies|135,formal_fallacies,135
980,formal_fallacies|136,formal_fallacies,136
981,formal_fallacies|137,formal_fallacies,137
982,formal_fallacies|138,formal_fallacies,138
983,formal_fallacies|139,formal_fallacies,139
984,formal_fallacies|14,formal_fallacies,14
985,formal_fallacies|140,formal_fallacies,140
986,formal_fallacies|141,formal_fallacies,141
987,formal_fallacies|142,formal_fallacies,142
988,formal_fallacies|143,formal_fallacies,143
989,formal_fallacies|144,formal_fallacies,144
990,formal_fallacies|145,formal_fallacies,145
991,formal_fallacies|146,formal_fallacies,146
992,formal_fallacies|147,formal_fallacies,147
993,formal_fallacies|148,formal_fallacies,148
994,formal_fallacies|149,formal_fallacies,149
995,formal_fallacies|15,formal_fallacies,15
996,formal_fallacies|150,formal_fallacies,150
997,formal_fallacies|151,formal_fallacies,151
998,formal_fallacies|152,formal_fallacies,152
999,formal_fallacies|153,formal_fallacies,153
1000,formal_fallacies|154,formal_fallacies,154
1001,formal_fallacies|155,formal_fallacies,155
1002,formal_fallacies|156,formal_fallacies,156
1003,formal_fallacies|157,formal_fallacies,157
1004,formal_fallacies|158,formal_fallacies,158
1005,formal_fallacies|159,formal_fallacies,159
1006,formal_fallacies|16,formal_fallacies,16
1007,formal_fallacies|160,formal_fallacies,160
1008,formal_fallacies|161,formal_fallacies,161
1009,formal_fallacies|162,formal_fallacies,162
1010,formal_fallacies|163,formal_fallacies,163
1011,formal_fallacies|164,formal_fallacies,164
1012,formal_fallacies|165,formal_fallacies,165
1013,formal_fallacies|166,formal_fallacies,166
1014,formal_fallacies|167,formal_fallacies,167
1015,formal_fallacies|168,formal_fallacies,168
1016,formal_fallacies|169,formal_fallacies,169
1017,formal_fallacies|17,formal_fallacies,17
1018,formal_fallacies|170,formal_fallacies,170
1019,formal_fallacies|171,formal_fallacies,171
1020,formal_fallacies|172,formal_fallacies,172
1021,formal_fallacies|173,formal_fallacies,173
1022,formal_fallacies|174,formal_fallacies,174
1023,formal_fallacies|175,formal_fallacies,175
1024,formal_fallacies|176,formal_fallacies,176
1025,formal_fallacies|177,formal_fallacies,177
1026,formal_fallacies|178,formal_fallacies,178
1027,formal_fallacies|179,formal_fallacies,179
1028,formal_fallacies|18,formal_fallacies,18
1029,formal_fallacies|180,formal_fallacies,180
1030,formal_fallacies|181,formal_fallacies,181
1031,formal_fallacies|182,formal_fallacies,182
1032,formal_fallacies|183,formal_fallacies,183
1033,formal_fallacies|184,formal_fallacies,184
1034,formal_fallacies|185,formal_fallacies,185
1035,formal_fallacies|186,formal_fallacies,186
1036,formal_fallacies|187,formal_fallacies,187
1037,formal_fallacies|188,formal_fallacies,188
1038,formal_fallacies|189,formal_fallacies,189
1039,formal_fallacies|19,formal_fallacies,19
1040,formal_fallacies|190,formal_fallacies,190
1041,formal_fallacies|191,formal_fallacies,191
1042,formal_fallacies|192,formal_fallacies,192
1043,formal_fallacies|193,formal_fallacies,193
1044,formal_fallacies|194,formal_fallacies,194
1045,formal_fallacies|195,formal_fallacies,195
1046,formal_fallacies|196,formal_fallacies,196
1047,formal_fallacies|197,formal_fallacies,197
1048,formal_fallacies|198,formal_fallacies,198
1049,formal_fallacies|199,formal_fallacies,199
1050,formal_fallacies|2,formal_fallacies,2
1051,formal_fallacies|20,formal_fallacies,20
1052,formal_fallacies|200,formal_fallacies,200
1053,formal_fallacies|201,formal_fallacies,201
1054,formal_fallacies|202,formal_fallacies,202
1055,formal_fallacies|203,formal_fallacies,203
1056,formal_fallacies|204,formal_fallacies,204
1057,formal_fallacies|205,formal_fallacies,205
1058,formal_fallacies|206,formal_fallacies,206
1059,formal_fallacies|207,formal_fallacies,207
1060,formal_fallacies|208,formal_fallacies,208
1061,formal_fallacies|209,formal_fallacies,209
1062,formal_fallacies|21,formal_fallacies,21
1063,formal_fallacies|210,formal_fallacies,210
1064,formal_fallacies|211,formal_fallacies,211
1065,formal_fallacies|212,formal_fallacies,212
1066,formal_fallacies|213,formal_fallacies,213
1067,formal_fallacies|214,formal_fallacies,214
1068,formal_fallacies|215,formal_fallacies,215
1069,formal_fallacies|216,formal_fallacies,216
1070,formal_fallacies|217,formal_fallacies,217
1071,formal_fallacies|218,formal_fallacies,218
1072,formal_fallacies|219,formal_fallacies,219
1073,formal_fallacies|22,formal_fallacies,22
1074,formal_fallacies|220,formal_fallacies,220
1075,formal_fallacies|221,formal_fallacies,221
1076,formal_fallacies|222,formal_fallacies,222
1077,formal_fallacies|223,formal_fallacies,223
1078,formal_fallacies|224,formal_fallacies,224
1079,formal_fallacies|225,formal_fallacies,225
1080,formal_fallacies|226,formal_fallacies,226
1081,formal_fallacies|227,formal_fallacies,227
1082,formal_fallacies|228,formal_fallacies,228
1083,formal_fallacies|229,formal_fallacies,229
1084,formal_fallacies|23,formal_fallacies,23
1085,formal_fallacies|230,formal_fallacies,230
1086,formal_fallacies|231,formal_fallacies,231
1087,formal_fallacies|232,formal_fallacies,232
1088,formal_fallacies|233,formal_fallacies,233
1089,formal_fallacies|234,formal_fallacies,234
1090,formal_fallacies|235,formal_fallacies,235
1091,formal_fallacies|236,formal_fallacies,236
1092,formal_fallacies|237,formal_fallacies,237
1093,formal_fallacies|238,formal_fallacies,238
1094,formal_fallacies|239,formal_fallacies,239
1095,formal_fallacies|24,formal_fallacies,24
1096,formal_fallacies|240,formal_fallacies,240
1097,formal_fallacies|241,formal_fallacies,241
1098,formal_fallacies|242,formal_fallacies,242
1099,formal_fallacies|243,formal_fallacies,243
1100,formal_fallacies|244,formal_fallacies,244
1101,formal_fallacies|245,formal_fallacies,245
1102,formal_fallacies|246,formal_fallacies,246
1103,formal_fallacies|247,formal_fallacies,247
1104,formal_fallacies|248,formal_fallacies,248
1105,formal_fallacies|249,formal_fallacies,249
1106,formal_fallacies|25,formal_fallacies,25
1107,formal_fallacies|26,formal_fallacies,26
1108,formal_fallacies|27,formal_fallacies,27
1109,formal_fallacies|28,formal_fallacies,28
1110,formal_fallacies|29,formal_fallacies,29
1111,formal_fallacies|3,formal_fallacies,3
1112,formal_fallacies|30,formal_fallacies,30
1113,formal_fallacies|31,formal_fallacies,31
1114,formal_fallacies|32,formal_fallacies,32
1115,formal_fallacies|33,formal_fallacies,33
1116,formal_fallacies|34,formal_fallacies,34
1117,formal_fallacies|35,formal_fallacies,35
1118,formal_fallacies|36,formal_fallacies,36
1119,formal_fallacies|37,formal_fallacies,37
1120,formal_fallacies|38,formal_fallacies,38
1121,formal_fallacies|39,formal_fallacies,39
1122,formal_fallacies|4,formal_fallacies,4
1123,formal_fallacies|40,formal_fallacies,40
1124,formal_fallacies|41,formal_fallacies,41
1125,formal_fallacies|42,formal_fallacies,42
1126,formal_fallacies|43,formal_fallacies,43
1127,formal_fallacies|44,formal_fallacies,44
1128,formal_fallacies|45,formal_fallacies,45
1129,formal_fallacies|46,formal_fallacies,46
1130,formal_fallacies|47,formal_fallacies,47
1131,formal_fallacies|48,formal_fallacies,48
1132,formal_fallacies|49,formal_fallacies,49
1133,formal_fallacies|5,formal_fallacies,5
1134,formal_fallacies|50,formal_fallacies,50
1135,formal_fallacies|51,formal_fallacies,51
1136,formal_fallacies|52,formal_fallacies,52
1137,formal_fallacies|53,formal_fallacies,53
1138,formal_fallacies|54,formal_fallacies,54
1139,formal_fallacies|55,formal_fallacies,55
1140,formal_fallacies|56,formal_fallacies,56
1141,formal_fallacies|57,formal_fallacies,57
1142,formal_fallacies|58,formal_fallacies,58
1143,formal_fallacies|59,formal_fallacies,59
1144,formal_fallacies|6,formal_fallacies,6
1145,formal_fallacies|60,formal_fallacies,60
1146,formal_fallacies|61,formal_fallacies,61
1147,formal_fallacies|62,formal_fallacies,62
1148,formal_fallacies|63,formal_fallacies,63
1149,formal_fallacies|64,formal_fallacies,64
1150,formal_fallacies|65,formal_fallacies,65
1151,formal_fallacies|66,formal_fallacies,66
1152,formal_fallacies|67,formal_fallacies,67
1153,formal_fallacies|68,formal_fallacies,68
1154,formal_fallacies|69,formal_fallacies,69
1155,formal_fallacies|7,formal_fallacies,7
1156,formal_fallacies|70,formal_fallacies,70
1157,formal_fallacies|71,formal_fallacies,71
1158,formal_fallacies|72,formal_fallacies,72
1159,formal_fallacies|73,formal_fallacies,73
1160,formal_fallacies|74,formal_fallacies,74
1161,formal_fallacies|75,formal_fallacies,75
1162,formal_fallacies|76,formal_fallacies,76
1163,formal_fallacies|77,formal_fallacies,77
1164,formal_fallacies|78,formal_fallacies,78
1165,formal_fallacies|79,formal_fallacies,79
1166,formal_fallacies|8,formal_fallacies,8
1167,formal_fallacies|80,formal_fallacies,80
1168,formal_fallacies|81,formal_fallacies,81
1169,formal_fallacies|82,formal_fallacies,82
1170,formal_fallacies|83,formal_fallacies,83
1171,formal_fallacies|84,formal_fallacies,84
1172,formal_fallacies|85,formal_fallacies,85
1173,formal_fallacies|86,formal_fallacies,86
1174,formal_fallacies|87,formal_fallacies,87
1175,formal_fallacies|88,formal_fallacies,88
1176,formal_fallacies|89,formal_fallacies,89
1177,formal_fallacies|9,formal_fallacies,9
1178,formal_fallacies|90,formal_fallacies,90
1179,formal_fallacies|91,formal_fallacies,91
1180,formal_fallacies|92,formal_fallacies,92
1181,formal_fallacies|93,formal_fallacies,93
1182,formal_fallacies|94,formal_fallacies,94
1183,formal_fallacies|95,formal_fallacies,95
1184,formal_fallacies|96,formal_fallacies,96
1185,formal_fallacies|97,formal_fallacies,97
1186,formal_fallacies|98,formal_fallacies,98
1187,formal_fallacies|99,formal_fallacies,99
1188,geometric_shapes|0,geometric_shapes,0
1189,geometric_shapes|1,geometric_shapes,1
1190,geometric_shapes|10,geometric_shapes,10
1191,geometric_shapes|100,geometric_shapes,100
1192,geometric_shapes|101,geometric_shapes,101
1193,geometric_shapes|102,geometric_shapes,102
1194,geometric_shapes|103,geometric_shapes,103
1195,geometric_shapes|104,geometric_shapes,104
1196,geometric_shapes|105,geometric_shapes,105
1197,geometric_shapes|106,geometric_shapes,106
1198,geometric_shapes|107,geometric_shapes,107
1199,geometric_shapes|108,geometric_shapes,108
1200,geometric_shapes|109,geometric_shapes,109
1201,geometric_shapes|11,geometric_shapes,11
1202,geometric_shapes|110,geometric_shapes,110
1203,geometric_shapes|111,geometric_shapes,111
1204,geometric_shapes|112,geometric_shapes,112
1205,geometric_shapes|113,geometric_shapes,113
1206,geometric_shapes|114,geometric_shapes,114
1207,geometric_shapes|115,geometric_shapes,115
1208,geometric_shapes|116,geometric_shapes,116
1209,geometric_shapes|117,geometric_shapes,117
1210,geometric_shapes|118,geometric_shapes,118
1211,geometric_shapes|119,geometric_shapes,119
1212,geometric_shapes|12,geometric_shapes,12
1213,geometric_shapes|120,geometric_shapes,120
1214,geometric_shapes|121,geometric_shapes,121
1215,geometric_shapes|122,geometric_shapes,122
1216,geometric_shapes|123,geometric_shapes,123
1217,geometric_shapes|124,geometric_shapes,124
1218,geometric_shapes|125,geometric_shapes,125
1219,geometric_shapes|126,geometric_shapes,126
1220,geometric_shapes|127,geometric_shapes,127
1221,geometric_shapes|128,geometric_shapes,128
1222,geometric_shapes|129,geometric_shapes,129
1223,geometric_shapes|13,geometric_shapes,13
1224,geometric_shapes|130,geometric_shapes,130
1225,geometric_shapes|131,geometric_shapes,131
1226,geometric_shapes|132,geometric_shapes,132
1227,geometric_shapes|133,geometric_shapes,133
1228,geometric_shapes|134,geometric_shapes,134
1229,geometric_shapes|135,geometric_shapes,135
1230,geometric_shapes|136,geometric_shapes,136
1231,geometric_shapes|137,geometric_shapes,137
1232,geometric_shapes|138,geometric_shapes,138
1233,geometric_shapes|139,geometric_shapes,139
1234,geometric_shapes|14,geometric_shapes,14
1235,geometric_shapes|140,geometric_shapes,140
1236,geometric_shapes|141,geometric_shapes,141
1237,geometric_shapes|142,geometric_shapes,142
1238,geometric_shapes|143,geometric_shapes,143
1239,geometric_shapes|144,geometric_shapes,144
1240,geometric_shapes|145,geometric_shapes,145
1241,geometric_shapes|146,geometric_shapes,146
1242,geometric_shapes|147,geometric_shapes,147
1243,geometric_shapes|148,geometric_shapes,148
1244,geometric_shapes|149,geometric_shapes,149
1245,geometric_shapes|15,geometric_shapes,15
1246,geometric_shapes|150,geometric_shapes,150
1247,geometric_shapes|151,geometric_shapes,151
1248,geometric_shapes|152,geometric_shapes,152
1249,geometric_shapes|153,geometric_shapes,153
1250,geometric_shapes|154,geometric_shapes,154
1251,geometric_shapes|155,geometric_shapes,155
1252,geometric_shapes|156,geometric_shapes,156
1253,geometric_shapes|157,geometric_shapes,157
1254,geometric_shapes|158,geometric_shapes,158
1255,geometric_shapes|159,geometric_shapes,159
1256,geometric_shapes|16,geometric_shapes,16
1257,geometric_shapes|160,geometric_shapes,160
1258,geometric_shapes|161,geometric_shapes,161
1259,geometric_shapes|162,geometric_shapes,162
1260,geometric_shapes|163,geometric_shapes,163
1261,geometric_shapes|164,geometric_shapes,164
1262,geometric_shapes|165,geometric_shapes,165
1263,geometric_shapes|166,geometric_shapes,166
1264,geometric_shapes|167,geometric_shapes,167
1265,geometric_shapes|168,geometric_shapes,168
1266,geometric_shapes|169,geometric_shapes,169
1267,geometric_shapes|17,geometric_shapes,17
1268,geometric_shapes|170,geometric_shapes,170
1269,geometric_shapes|171,geometric_shapes,171
1270,geometric_shapes|172,geometric_shapes,172
1271,geometric_shapes|173,geometric_shapes,173
1272,geometric_shapes|174,geometric_shapes,174
1273,geometric_shapes|175,geometric_shapes,175
1274,geometric_shapes|176,geometric_shapes,176
1275,geometric_shapes|177,geometric_shapes,177
1276,geometric_shapes|178,geometric_shapes,178
1277,geometric_shapes|179,geometric_shapes,179
1278,geometric_shapes|18,geometric_shapes,18
1279,geometric_shapes|180,geometric_shapes,180
1280,geometric_shapes|181,geometric_shapes,181
1281,geometric_shapes|182,geometric_shapes,182
1282,geometric_shapes|183,geometric_shapes,183
1283,geometric_shapes|184,geometric_shapes,184
1284,geometric_shapes|185,geometric_shapes,185
1285,geometric_shapes|186,geometric_shapes,186
1286,geometric_shapes|187,geometric_shapes,187
1287,geometric_shapes|188,geometric_shapes,188
1288,geometric_shapes|189,geometric_shapes,189
1289,geometric_shapes|19,geometric_shapes,19
1290,geometric_shapes|190,geometric_shapes,190
1291,geometric_shapes|191,geometric_shapes,191
1292,geometric_shapes|192,geometric_shapes,192
1293,geometric_shapes|193,geometric_shapes,193
1294,geometric_shapes|194,geometric_shapes,194
1295,geometric_shapes|195,geometric_shapes,195
1296,geometric_shapes|196,geometric_shapes,196
1297,geometric_shapes|197,geometric_shapes,197
1298,geometric_shapes|198,geometric_shapes,198
1299,geometric_shapes|199,geometric_shapes,199
1300,geometric_shapes|2,geometric_shapes,2
1301,geometric_shapes|20,geometric_shapes,20
1302,geometric_shapes|200,geometric_shapes,200
1303,geometric_shapes|201,geometric_shapes,201
1304,geometric_shapes|202,geometric_shapes,202
1305,geometric_shapes|203,geometric_shapes,203
1306,geometric_shapes|204,geometric_shapes,204
1307,geometric_shapes|205,geometric_shapes,205
1308,geometric_shapes|206,geometric_shapes,206
1309,geometric_shapes|207,geometric_shapes,207
1310,geometric_shapes|208,geometric_shapes,208
1311,geometric_shapes|209,geometric_shapes,209
1312,geometric_shapes|21,geometric_shapes,21
1313,geometric_shapes|210,geometric_shapes,210
1314,geometric_shapes|211,geometric_shapes,211
1315,geometric_shapes|212,geometric_shapes,212
1316,geometric_shapes|213,geometric_shapes,213
1317,geometric_shapes|214,geometric_shapes,214
1318,geometric_shapes|215,geometric_shapes,215
1319,geometric_shapes|216,geometric_shapes,216
1320,geometric_shapes|217,geometric_shapes,217
1321,geometric_shapes|218,geometric_shapes,218
1322,geometric_shapes|219,geometric_shapes,219
1323,geometric_shapes|22,geometric_shapes,22
1324,geometric_shapes|220,geometric_shapes,220
1325,geometric_shapes|221,geometric_shapes,221
1326,geometric_shapes|222,geometric_shapes,222
1327,geometric_shapes|223,geometric_shapes,223
1328,geometric_shapes|224,geometric_shapes,224
1329,geometric_shapes|225,geometric_shapes,225
1330,geometric_shapes|226,geometric_shapes,226
1331,geometric_shapes|227,geometric_shapes,227
1332,geometric_shapes|228,geometric_shapes,228
1333,geometric_shapes|229,geometric_shapes,229
1334,geometric_shapes|23,geometric_shapes,23
1335,geometric_shapes|230,geometric_shapes,230
1336,geometric_shapes|231,geometric_shapes,231
1337,geometric_shapes|232,geometric_shapes,232
1338,geometric_shapes|233,geometric_shapes,233
1339,geometric_shapes|234,geometric_shapes,234
1340,geometric_shapes|235,geometric_shapes,235
1341,geometric_shapes|236,geometric_shapes,236
1342,geometric_shapes|237,geometric_shapes,237
1343,geometric_shapes|238,geometric_shapes,238
1344,geometric_shapes|239,geometric_shapes,239
1345,geometric_shapes|24,geometric_shapes,24
1346,geometric_shapes|240,geometric_shapes,240
1347,geometric_shapes|241,geometric_shapes,241
1348,geometric_shapes|242,geometric_shapes,242
1349,geometric_shapes|243,geometric_shapes,243
1350,geometric_shapes|244,geometric_shapes,244
1351,geometric_shapes|245,geometric_shapes,245
1352,geometric_shapes|246,geometric_shapes,246
1353,geometric_shapes|247,geometric_shapes,247
1354,geometric_shapes|248,geometric_shapes,248
1355,geometric_shapes|249,geometric_shapes,249
1356,geometric_shapes|25,geometric_shapes,25
1357,geometric_shapes|26,geometric_shapes,26
1358,geometric_shapes|27,geometric_shapes,27
1359,geometric_shapes|28,geometric_shapes,28
1360,geometric_shapes|29,geometric_shapes,29
1361,geometric_shapes|3,geometric_shapes,3
1362,geometric_shapes|30,geometric_shapes,30
1363,geometric_shapes|31,geometric_shapes,31
1364,geometric_shapes|32,geometric_shapes,32
1365,geometric_shapes|33,geometric_shapes,33
1366,geometric_shapes|34,geometric_shapes,34
1367,geometric_shapes|35,geometric_shapes,35
1368,geometric_shapes|36,geometric_shapes,36
1369,geometric_shapes|37,geometric_shapes,37
1370,geometric_shapes|38,geometric_shapes,38
1371,geometric_shapes|39,geometric_shapes,39
1372,geometric_shapes|4,geometric_shapes,4
1373,geometric_shapes|40,geometric_shapes,40
1374,geometric_shapes|41,geometric_shapes,41
1375,geometric_shapes|42,geometric_shapes,42
1376,geometric_shapes|43,geometric_shapes,43
1377,geometric_shapes|44,geometric_shapes,44
1378,geometric_shapes|45,geometric_shapes,45
1379,geometric_shapes|46,geometric_shapes,46
1380,geometric_shapes|47,geometric_shapes,47
1381,geometric_shapes|48,geometric_shapes,48
1382,geometric_shapes|49,geometric_shapes,49
1383,geometric_shapes|5,geometric_shapes,5
1384,geometric_shapes|50,geometric_shapes,50
1385,geometric_shapes|51,geometric_shapes,51
1386,geometric_shapes|52,geometric_shapes,52
1387,geometric_shapes|53,geometric_shapes,53
1388,geometric_shapes|54,geometric_shapes,54
1389,geometric_shapes|55,geometric_shapes,55
1390,geometric_shapes|56,geometric_shapes,56
1391,geometric_shapes|57,geometric_shapes,57
1392,geometric_shapes|58,geometric_shapes,58
1393,geometric_shapes|59,geometric_shapes,59
1394,geometric_shapes|6,geometric_shapes,6
1395,geometric_shapes|60,geometric_shapes,60
1396,geometric_shapes|61,geometric_shapes,61
1397,geometric_shapes|62,geometric_shapes,62
1398,geometric_shapes|63,geometric_shapes,63
1399,geometric_shapes|64,geometric_shapes,64
1400,geometric_shapes|65,geometric_shapes,65
1401,geometric_shapes|66,geometric_shapes,66
1402,geometric_shapes|67,geometric_shapes,67
1403,geometric_shapes|68,geometric_shapes,68
1404,geometric_shapes|69,geometric_shapes,69
1405,geometric_shapes|7,geometric_shapes,7
1406,geometric_shapes|70,geometric_shapes,70
1407,geometric_shapes|71,geometric_shapes,71
1408,geometric_shapes|72,geometric_shapes,72
1409,geometric_shapes|73,geometric_shapes,73
1410,geometric_shapes|74,geometric_shapes,74
1411,geometric_shapes|75,geometric_shapes,75
1412,geometric_shapes|76,geometric_shapes,76
1413,geometric_shapes|77,geometric_shapes,77
1414,geometric_shapes|78,geometric_shapes,78
1415,geometric_shapes|79,geometric_shapes,79
1416,geometric_shapes|8,geometric_shapes,8
1417,geometric_shapes|80,geometric_shapes,80
1418,geometric_shapes|81,geometric_shapes,81
1419,geometric_shapes|82,geometric_shapes,82
1420,geometric_shapes|83,geometric_shapes,83
1421,geometric_shapes|84,geometric_shapes,84
1422,geometric_shapes|85,geometric_shapes,85
1423,geometric_shapes|86,geometric_shapes,86
1424,geometric_shapes|87,geometric_shapes,87
1425,geometric_shapes|88,geometric_shapes,88
1426,geometric_shapes|89,geometric_shapes,89
1427,geometric_shapes|9,geometric_shapes,9
1428,geometric_shapes|90,geometric_shapes,90
1429,geometric_shapes|91,geometric_shapes,91
1430,geometric_shapes|92,geometric_shapes,92
1431,geometric_shapes|93,geometric_shapes,93
1432,geometric_shapes|94,geometric_shapes,94
1433,geometric_shapes|95,geometric_shapes,95
1434,geometric_shapes|96,geometric_shapes,96
1435,geometric_shapes|97,geometric_shapes,97
1436,geometric_shapes|98,geometric_shapes,98
1437,geometric_shapes|99,geometric_shapes,99
1438,hyperbaton|0,hyperbaton,0
1439,hyperbaton|1,hyperbaton,1
1440,hyperbaton|10,hyperbaton,10
1441,hyperbaton|100,hyperbaton,100
1442,hyperbaton|101,hyperbaton,101
1443,hyperbaton|102,hyperbaton,102
1444,hyperbaton|103,hyperbaton,103
1445,hyperbaton|104,hyperbaton,104
1446,hyperbaton|105,hyperbaton,105
1447,hyperbaton|106,hyperbaton,106
1448,hyperbaton|107,hyperbaton,107
1449,hyperbaton|108,hyperbaton,108
1450,hyperbaton|109,hyperbaton,109
1451,hyperbaton|11,hyperbaton,11
1452,hyperbaton|110,hyperbaton,110
1453,hyperbaton|111,hyperbaton,111
1454,hyperbaton|112,hyperbaton,112
1455,hyperbaton|113,hyperbaton,113
1456,hyperbaton|114,hyperbaton,114
1457,hyperbaton|115,hyperbaton,115
1458,hyperbaton|116,hyperbaton,116
1459,hyperbaton|117,hyperbaton,117
1460,hyperbaton|118,hyperbaton,118
1461,hyperbaton|119,hyperbaton,119
1462,hyperbaton|12,hyperbaton,12
1463,hyperbaton|120,hyperbaton,120
1464,hyperbaton|121,hyperbaton,121
1465,hyperbaton|122,hyperbaton,122
1466,hyperbaton|123,hyperbaton,123
1467,hyperbaton|124,hyperbaton,124
1468,hyperbaton|125,hyperbaton,125
1469,hyperbaton|126,hyperbaton,126
1470,hyperbaton|127,hyperbaton,127
1471,hyperbaton|128,hyperbaton,128
1472,hyperbaton|129,hyperbaton,129
1473,hyperbaton|13,hyperbaton,13
1474,hyperbaton|130,hyperbaton,130
1475,hyperbaton|131,hyperbaton,131
1476,hyperbaton|132,hyperbaton,132
1477,hyperbaton|133,hyperbaton,133
1478,hyperbaton|134,hyperbaton,134
1479,hyperbaton|135,hyperbaton,135
1480,hyperbaton|136,hyperbaton,136
1481,hyperbaton|137,hyperbaton,137
1482,hyperbaton|138,hyperbaton,138
1483,hyperbaton|139,hyperbaton,139
1484,hyperbaton|14,hyperbaton,14
1485,hyperbaton|140,hyperbaton,140
1486,hyperbaton|141,hyperbaton,141
1487,hyperbaton|142,hyperbaton,142
1488,hyperbaton|143,hyperbaton,143
1489,hyperbaton|144,hyperbaton,144
1490,hyperbaton|145,hyperbaton,145
1491,hyperbaton|146,hyperbaton,146
1492,hyperbaton|147,hyperbaton,147
1493,hyperbaton|148,hyperbaton,148
1494,hyperbaton|149,hyperbaton,149
1495,hyperbaton|15,hyperbaton,15
1496,hyperbaton|150,hyperbaton,150
1497,hyperbaton|151,hyperbaton,151
1498,hyperbaton|152,hyperbaton,152
1499,hyperbaton|153,hyperbaton,153
1500,hyperbaton|154,hyperbaton,154
1501,hyperbaton|155,hyperbaton,155
1502,hyperbaton|156,hyperbaton,156
1503,hyperbaton|157,hyperbaton,157
1504,hyperbaton|158,hyperbaton,158
1505,hyperbaton|159,hyperbaton,159
1506,hyperbaton|16,hyperbaton,16
1507,hyperbaton|160,hyperbaton,160
1508,hyperbaton|161,hyperbaton,161
1509,hyperbaton|162,hyperbaton,162
1510,hyperbaton|163,hyperbaton,163
1511,hyperbaton|164,hyperbaton,164
1512,hyperbaton|165,hyperbaton,165
1513,hyperbaton|166,hyperbaton,166
1514,hyperbaton|167,hyperbaton,167
1515,hyperbaton|168,hyperbaton,168
1516,hyperbaton|169,hyperbaton,169
1517,hyperbaton|17,hyperbaton,17
1518,hyperbaton|170,hyperbaton,170
1519,hyperbaton|171,hyperbaton,171
1520,hyperbaton|172,hyperbaton,172
1521,hyperbaton|173,hyperbaton,173
1522,hyperbaton|174,hyperbaton,174
1523,hyperbaton|175,hyperbaton,175
1524,hyperbaton|176,hyperbaton,176
1525,hyperbaton|177,hyperbaton,177
1526,hyperbaton|178,hyperbaton,178
1527,hyperbaton|179,hyperbaton,179
1528,hyperbaton|18,hyperbaton,18
1529,hyperbaton|180,hyperbaton,180
1530,hyperbaton|181,hyperbaton,181
1531,hyperbaton|182,hyperbaton,182
1532,hyperbaton|183,hyperbaton,183
1533,hyperbaton|184,hyperbaton,184
1534,hyperbaton|185,hyperbaton,185
1535,hyperbaton|186,hyperbaton,186
1536,hyperbaton|187,hyperbaton,187
1537,hyperbaton|188,hyperbaton,188
1538,hyperbaton|189,hyperbaton,189
1539,hyperbaton|19,hyperbaton,19
1540,hyperbaton|190,hyperbaton,190
1541,hyperbaton|191,hyperbaton,191
1542,hyperbaton|192,hyperbaton,192
1543,hyperbaton|193,hyperbaton,193
1544,hyperbaton|194,hyperbaton,194
1545,hyperbaton|195,hyperbaton,195
1546,hyperbaton|196,hyperbaton,196
1547,hyperbaton|197,hyperbaton,197
1548,hyperbaton|198,hyperbaton,198
1549,hyperbaton|199,hyperbaton,199
1550,hyperbaton|2,hyperbaton,2
1551,hyperbaton|20,hyperbaton,20
1552,hyperbaton|200,hyperbaton,200
1553,hyperbaton|201,hyperbaton,201
1554,hyperbaton|202,hyperbaton,202
1555,hyperbaton|203,hyperbaton,203
1556,hyperbaton|204,hyperbaton,204
1557,hyperbaton|205,hyperbaton,205
1558,hyperbaton|206,hyperbaton,206
1559,hyperbaton|207,hyperbaton,207
1560,hyperbaton|208,hyperbaton,208
1561,hyperbaton|209,hyperbaton,209
1562,hyperbaton|21,hyperbaton,21
1563,hyperbaton|210,hyperbaton,210
1564,hyperbaton|211,hyperbaton,211
1565,hyperbaton|212,hyperbaton,212
1566,hyperbaton|213,hyperbaton,213
1567,hyperbaton|214,hyperbaton,214
1568,hyperbaton|215,hyperbaton,215
1569,hyperbaton|216,hyperbaton,216
1570,hyperbaton|217,hyperbaton,217
1571,hyperbaton|218,hyperbaton,218
1572,hyperbaton|219,hyperbaton,219
1573,hyperbaton|22,hyperbaton,22
1574,hyperbaton|220,hyperbaton,220
1575,hyperbaton|221,hyperbaton,221
1576,hyperbaton|222,hyperbaton,222
1577,hyperbaton|223,hyperbaton,223
1578,hyperbaton|224,hyperbaton,224
