atlas_idx,item_id,split_index,question
453,85e4a826f90273a0,452,Ash redeemed themselves after retaking the test they failed. How will Ash feel as a result?
454,cb68530c63667ff9,453,Kendall won the competition easily because of her performance that day. How would Others feel as
455,eb646ae0998e6486,454,"The security guard tried to tackle Riley, but Riley got free of the guard. What will Riley want "
456,e57327c71e598690,455,Quinn got into a fight with a friend bringing up the past and rubbed salt in the wound. How woul
457,7f89622012fdbbed,456,Tracy threw doubts on the history that was taught in books. What does Tracy need to do before th
458,2e44985bbce510bd,457,Remy prevented them from engaging by keeping them away from each other. What will Remy want to d
459,197d91ddb23e2968,458,Kendall didn't get the job because of footage that was caught of them shoplifting. How would Ken
460,de7b859c7d775c07,459,"Carson is a dedicated man of his trade that likes building things with his hand. His son, Kai, o"
461,b74e0a5aaa6f3cd0,460,Carson gave their friend some milk when they were thirsty. How would Carson feel afterwards?
462,204d349c3bdeb5e2,461,Alex bought a new watch for their friend that they loved a lot and wanted to see happy. What doe
463,371a5f468be683fc,462,Robin swings the car door open after they arrive to the new mall in town. What does Robin need t
464,8d53cdc177904c67,463,Cameron made out of the store like a bandit with the items that they lifted. How would you descr
465,06736702b14cfdfc,464,Kai decided to stay at the hotel for another week. What does Kai need to do before this?
466,e65c3e7c8074c49c,465,"The baseball game was intense, but in the end, Sasha saved their team from destruction. How woul"
467,4afbf97e7dedadd6,466,Cameron knew what he wanted to do this weekend since he loved being outside so much. How would y
468,5d66e51731c84cac,467,Remy gave Casey's version of the story and Casey expressed gratitude before taking questions. Wh
469,94f5bb2d7a23e3a2,468,Remy made hay getting home from school on Friday the 13th. Why did Remy do this?
470,41dba0c791d5a0a5,469,Sasha hated her neighbours dog as it barked all day and night so after going to the shop and buy
471,8d58eb35449a96cb,470,After starting the bar fight Kai told Riley that he had better go quickly. How would you describ
472,4a44b204e3d999f1,471,Riley regarded Jesse's test paper with observant eyes to ensure accurate grading. What will Jess
473,1062cd6e6f0a5a98,472,Skylar worked night shift and had just finished and driven home so when they got there they lay 
474,03c3fd031c514116,473,Casey looked a lot like her mother because they had similar facial features and the same hair. H
475,83f8072f7ca29810,474,Ash wore a dress to his friends costume party. What will Ash want to do next?
476,1313dd8140bb6321,475,Sasha spent Austin's time trying to get them to agree to a purchase that they didn't want. What 
477,26cf8826bf9ee007,476,Riley had fallen to the ground and let out a scream of pain. How would you describe Riley?
478,818ceca6e5c981aa,477,Riley is trying to teach Sasha how to swim underwater. How would you describe Riley?
479,bc86a1409f334dc8,478,"To celebrate their twenty first birthday, Sasha spent a weekend with family at the beach. What d"
480,daf7f890e9547a38,479,Kai grabbed Carson's tools for him because Carson could not get them. How would Carson feel as a
481,aa09876775c2d81a,480,Alex made Casey escape jail because the guards werent watching. What will happen to Casey?
482,07a4205062aa6d3b,481,"Kai improved Jan's work, but then Jan stopped talking to Kai anyway. How would Kai feel afterwar"
483,57191cd65f3cc324,482,"Kendall opened their mouth to speak about their beliefs, which happened to go against the belief"
484,2e02ee476c73a7f8,483,Austin offered Sydney a position because they knew Sydney was tire of living with their parents.
485,3904460ebbcdefda,484,Kai was finally on vacation and went to the beach. Kai felt relaxed laying in the sun. What does
486,0d606650c7fc36ba,485,"Even though Ash already knew about the surprise party, Ash threw up their arms anyway, acting su"
487,48439b04af63eda8,486,Lee gave his friend a special gift of a rare and collectible acoustical guitar. Why did Lee do t
488,380551868be2d3c9,487,Riley went out with some good friends to celebrate Riley's upcoming promotion at work. What will
489,7855f10fec811652,488,Sydney set the brush and trimmed branches on fire in the fire pit. What does Sydney need to do b
490,e34a230e82eb1eff,489,Austin took the family out for dinner to their favorite downtown restaurant. How would you descr
491,bfc003ca15700829,490,Jordan taught art in schools to pass their love of creating and drawing to others. How would Jor
492,9e3242b8ba753398,491,Skylar lent little attention to the view of the house while touring it for a home purchase. What
493,14bf1a40173d13e7,492,Jesse was having a difficult time remembering information so he made notes throughout his book. 
494,a4c8016756369f38,493,Kai and his friend crowded around Sydney to shield her from onlookers after split her pants. How
495,a49f1654a96d2da6,494,carson took his son to the eye doctor instead of going to the birthday party for their other chi
496,bc9126f9576c9f93,495,Alex carried Robin into the execution when Robin refused to walk. What will happen to Robin?
497,90161ed261b43c03,496,Kai told Kendall the reason they stole money from Kendall was because Kai didn't deserve it. Wha
498,c6795347f98c7ff5,497,Bailey and Jesse both studied hard for the big exam. What will Bailey want to do next?
499,b77c68bab31b7feb,498,Robin went to the gym from work and spent all evening there before getting home late. What will 
500,47ad787ecea47431,499,Jordan made their friends laugh with a joke they told. What will Others want to do next?
501,da9a8fa54200e1e8,500,Cameron shook Carson's head because he didn't believe the story. How would you describe Cameron?
502,26523fae85dba0ce,501,Lee solved the world's water problem when he invented a new pump. What does Lee need to do befor
503,85071115e8e598c5,502,"After the interview went well, Carson shook Jan's hand again. How would Carson feel afterwards?"
504,5de0d37ba64fad2b,503,Jesse asked Addison's friends to go to the woods with him. What will Jesse want to do next?
505,7f0912ad7a254fb5,504,Aubrey swam in the pool after eating a meal from mcdonald's recently. What does Aubrey need to d
506,3a093593cc7be612,505,Bailey saved money because they wanted to buy something good. How would you describe Bailey?
507,24d9ddd8bb802bb0,506,Jan used Robin's approach on how to make money at the company. What will Robin want to do next?
508,c8613b509bad1f7d,507,"Ash performed better after drinking coffee, but had to give it up due to acid reflux. What does "
509,8c13e87c802a3e83,508,Jan had to move to another city for work but always visited home for christmas. What will their 
510,be447db9585a9702,509,Aubrey was having a sleepover in Casey's but during the night Aubrey got sick and was throwing u
511,21ff6bbf651591d8,510,"After getting a passport and plane tickets, Casey visited another country. What will Casey want "
512,4cb10cc25ae4a269,511,"Knowing that the assignments are part of the semester grade, Sydney took schoolwork seriously. H"
513,d48fcf8ced0ae6a3,512,Robin wanted to go out for the night so she went with Jan and her friends. How would Jan feel as
514,01bec2886dc23569,513,Carson ate the candy Bailey gave them and it was really good. What does Carson need to do before
515,441219e41866423c,514,Robin went to the polls and posted her ballot for the candidate she wanted. What will Robin want
516,48c82fabfde42ab4,515,Tracy went camping during the weekend because he wanted to get away. How would you describe Trac
517,b35afe2278d9fe8c,516,Kai would fall down because they don't know how to properly ice skate. How would you describe Ka
518,c4979b6b31bacced,517,It had been a long hard battle but now Riley laid down their arms. How would Riley feel afterwar
519,253dfd40753b3f05,518,Riley said it was better to go than to stay at the party. How would you describe Riley?
520,9a92f1f2c6078d12,519,Jesse was a new person who just started at Riley's work. Riley had heard rumors that Jesse was h
521,425421495afd3d5b,520,Carson enjoyed sports and liked to watch the games. They collected baseball cards. What will Car
522,244810dddca1ed5c,521,Kai handed back the money when the cashier gave him too much change back. How would Others feel 
523,eddb5fae4aa0135a,522,Austin decided to attend his law school reunion which was held last Saturday evening. Austin enj
524,4dc5621b9713b758,523,Jesse went a bit far when they were drinking at the bar. How would Jesse feel afterwards?
525,dc499607209fbb60,524,Quinn wore jeans the next day after being warned it violated the dress code. How would you descr
526,2f454a9e67e35803,525,Bailey went away for a few weeks with family on a vacation and had a wonderful time on their tri
527,060dfccff4b48574,526,"Carson was trying to study for a big test, so Carson turned Sydney's music down. Why did Carson "
528,5b9e2fdd50626fb3,527,Robin walked the same route to school with Jan's friends. What will happen to Robin?
529,086ba06c8f1af1a3,528,Robin went with Jan's friends to the school carnival. What will Robin want to do next?
530,c6de35a24a00e0dd,529,Jesse got the results for the test and got an A as a grade. Why did Jesse do this?
531,533501fc8c1e3adb,530,Robin took the test quickly because they wanted to pass quickly with flying colors. What will Ro
532,5111419fc6627e21,531,Addison had finished a semester of school. They left for home. How would Addison feel afterwards
533,4ad50b625e83c383,532,Austin wrapped a belt around the waist of the bull rider. Why did Austin do this?
534,2df523bd38a05352,533,Tracy took Sydney to school after Sydney missed the school bus this morning. How would you descr
535,805f138d2d3c2216,534,Quinn afforded every nice meal after getting a substantial raise at work. What does Quinn need t
536,f779a376cba9ab90,535,Kendall kept the ball rolling and asked the next contestant a question. Why did Kendall do this?
537,43c1fa928163a16d,536,Quinn murders Remy's wife after Remy stole a lot of money from the family. How would Remy feel a
538,f9601222cbcb2b97,537,Taylor caught their boyfriend sending texts to another girl. What will Taylor want to do next?
539,0f7ed103af3e8b78,538,"Riley told her dog Lee to ""stay"" so he didn't follow her down the street. Why did Riley do this?"
540,2b5009a7518c105d,539,Kendall bought anything required because they knew that failure wasn't an option. How would you 
541,2ff28a065ec2a820,540,"During the speech, Remy gave Casey's interpretation of the situation to the guests. What does Re"
542,400359e1271450bb,541,Robin took a very long time to clean the windows of her house. How would you describe Robin?
543,7eda638ad665d384,542,"Whenever opportunity arises, Riley prefers driving himself to any destination. He just makes sur"
544,c48a5257f2c56af6,543,Bailey was a fast learner. How would you describe Bailey?
545,e847f7163759841a,544,Sasha worked as a nurse and often stepped in and protected patients rights. What will happen to 
546,ec9dd16aaa17b885,545,Jesse ate their cereal and didn't leave any for everyone else. How would you describe Jesse?
547,04e5b5f9c49e03d4,546,"While at summer camp, Remy had a ton of fun and made more friends. How would Remy feel afterward"
548,6594151ffeb9d7e6,547,Ash made a mistake but then they redeemed themselves. Why did Ash do this?
549,35deef0cb3a5d815,548,Alex was wondering how to send the document to Bailey. Bailey told Alex to send the pdf. How wou
550,030696b82aeef65b,549,Robin left the food so that the cats would have something to eat. Why did Robin do this?
551,ba402b0b199f96b2,550,Alex paid attention to the details and answered the trick question on their science exam correct
552,fbe86f1994eeeb96,551,Ash did know how to react so he accepted Alex's invitation. What will happen to Alex?
553,5108e2b5adc8899a,552,Tracy crowded around the group to tell them her funny story. What will Tracy want to do next?
554,d894b9ea2147f7c9,553,Lee is great on remembering difficult numbers or is he . What will Lee want to do next?
555,5d976210bef91c5c,554,Jan was new to the neighborhood and went out running one morning. Jan found new friends in the n
556,2f77764d88183307,555,Kendall wrapped a bandage around my neck after getting injured in a fight. What will Kendall wan
557,63680e8757588280,556,Cameron won last year's race by a nose. This year Cameron trained extra hard for the race. Why d
558,9b7b9809b08a5045,557,"Robin had a hard time understanding the concept, so she let Carson explain it more thoroughly. H"
559,e5e8ab58da3c1262,558,Jesse used Kendall's phone even after Kendall said they did not have permission to. How would Ke
560,89741fd640929e3b,559,Kai was thirteen and had outgrown their shoes over the past year. What does Kai need to do befor
561,825f186e73d74e59,560,Jesse lived with their wife in a tiny apartment and really wanted to adopt some kids. What does 
562,0338b96d2ef0dd67,561,Kai grabbed Carson's tools and put them away because Carson was too lazy to do it themselves. Wh
563,03d3ad2aeac3002b,562,Cameron took Carson away for a long time after the death of his mother. How would Carson feel as
564,64d4fbc9df1aa1cd,563,"After accidentally spilling water on his jeans, Jesse went too far when he yelled at his brother"
565,00c2e20dc6b0df37,564,Lee touched a nerve is his wife we he complained about her cooking. How would you describe Lee?
566,b142d314a50f3f90,565,Tracy wore Sydney's jacket to school without asking for permission. How would you describe Tracy
567,e422b3f6f20223d8,566,Sasha improved Jordan's status and he received a promotion because of it. How would Jordan feel 
568,9ce984ee3d745e76,567,Robin held her breath underwater in the pool. How would you describe Robin?
569,e6c10cfdbd7047e2,568,Sydney provided Aubrey an estimate of the price for building the house. What will Sydney want to
570,6bcc09caecb6cc22,569,"Jordan always.wanted to help people, so he decided to study medice to work in a hospital. How wo"
571,55c94fc1441025c3,570,Jordan ran quickly to the store down the street. What will Jordan want to do next?
572,ff39a8a3e1d3a1e5,571,Bailey felt bad. He overslept and missed his appointment for the job interview. What does Bailey
573,44247b02855b1f3b,572,Kendall was a bad cook. They burned water and ruined the recipe for ice. How would you describe 
574,4d148ddd8828d69f,573,Carson was at a friend's house. The others didn't really like him except for his friend. What wi
575,5e8f5660bbe435f6,574,Jodans mother had a birthday. They took their mother to the shoe store. What does Jordan need to
576,83ba8cd1a27eb236,575,Someone has been stealing money from Riley. Riley leaves money on the counter in the kitchen and
577,e78156e38c285252,576,Alex saw someone behaving very stupidly so Alex made a deprecating comment. Why did Alex do this
578,2d3067d6c6ffba55,577,Jan's friends have been paying more attention to Robin lately. How would Jan feel as a result?
579,c38dae8e72da475d,578,Tracy walked my dog home that day and got some food and water for the dog too. How would Others 
580,990b76d75722ce5e,579,Taylor was close to winning the game. Taylor ran straight for home plate. What will Taylor want 
581,ad043c5986476b28,580,"Riley is a supervisor of Jesse, and is charged with making sure merchandise is not damaged. What"
582,ff3fba71a843440e,581,"kendall was married two times already, and had two kids. What will Others want to do next?"
583,a25d8c712f09db32,582,Carson was at a friend's house playing video games when they decided to order pizza. What will h
584,1b87752ab655eb34,583,"Due to his friend's flight being delayed, Cameron decided to pick Robin up from the airport. How"
585,88dbd7709681e923,584,"Due to her old fashion views, many people think Riley's ideas have gone the way of the dodo. Wha"
586,e8e9de660c88a1c2,585,Remy paid Aubrey's taxes since she already owed money. What will Aubrey want to do next?
587,9918f5c6870aa959,586,Taylor got married but decided to keep her identity and last name. How would you describe Taylor
588,3e08345a05f086c5,587,Addison needed to find someone he could trust when he found God. How would this look to others?
589,8efa7765645a6792,588,Robin had fasted for 30 days and nights as part of a religious feast. How would you describe Rob
590,68b36d4ea55228aa,589,Alex put stamps on their wrists while they were in line for the concert. Why did Alex do this?
591,efb317efe60c2b67,590,Cameron pushed Carson so hard that it shook their head back and forth. What will Cameron want to
592,bdac7d7dd3cbfe6f,591,Casey visited a friend in the UK and one in Ireland. Why did Casey do this?
593,ec11d247349ef26d,592,Remy took this suggestion seriously because it was coming from their manager. Why did Remy do th
594,0b2f678fded0ba4e,593,Quinn threw the frisbee so the dog could play with it. What will Others want to do next?
595,741b113fd9bb08c4,594,Austin interfered with Sydney's attempt to rehearse for a dance recital. How would Austin feel a
596,f1fe2890bbfbff22,595,Aubrey fed Tracy's kids lunch today while Tracy was at work. What will happen to Tracy?
597,b4d5b75ae48a9067,596,Ash used metaphor and meaning through out his book. How would Ash feel afterwards?
598,cf8427b3a0455bb1,597,After a long trip Carson finally arrived at a friend's house. What will happen to Carson?
599,f5d49babc345cfd1,598,Riley screamed in pain and waited for help to arrive before getting up. What does Riley need to 
600,ed5e65bbddd880c1,599,"Remy reviewed the lecture from class, and now Remy understood every word. What will Remy want to"
601,89a44186be00744c,600,sasha was asked to join the revolution so sasha fulfilled their purpose. What does Sasha need to
602,c1db829016a7ea78,601,"Having reached a major weight loss goal, Kai chose to purchase new clothes to celebrate. What do"
603,df252c18e3b756a2,602,Riley got free of the guard and ultimately was able to make her escape. What does Riley need to 
604,488df49319571894,603,Robin had been away for two weeks on his honeymoon. Cameron picked him up on his return home. Wh
605,f65d7663b67c8a7b,604,Sydney guessed the ending of the speech and ruined it for the others. What will Others want to d
606,7b403a2c32377a2c,605,"Taylor shoved the donut into Jan's open mouth, and Jan got a hunk of the donut caught in their t"
607,8a46d8df5b146875,606,Aubrey understood Remy better this time after he repeated himself twice. How would Remy feel as 
608,74ca9d028b5e2c44,607,Kendall took the issue seriously because it was something that was criminal. What will Kendall w
609,a4e4d04655c687d7,608,Kai was babysitting her younger brother Kai when it began to storm. Kai kept Taylor calm by maki
610,43c852b9fe9d2ea1,609,Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do
611,b9667c2ebcdfb958,610,Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the r
612,6d602b46151a2128,611,"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in"
613,706e41e69a38c1ab,612,Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spe
614,7b9597ec425212ed,613,Quinn decided for a change so they colored their hair red. What does Quinn need to do before thi
615,4589129eb1004e61,614,Jesse used notes throughout this book and was going to use them to study. What will Jesse want t
616,1d509b6118dac01d,615,Addison was watching women at a fashion show. They regarded every girl. How would Addison feel a
617,205ef7d8ac7d961b,616,Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwa
618,8c9ecb75a36c6b3b,617,Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards?
619,47e1169440b48044,618,Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards?
620,ff28a07dbfd6458c,619,Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do ne
621,71009fa04211f169,620,Robin let Carson take the lead on the project and take most of the credit. How would you describ
622,ddcd5b3d0cd6daf4,621,Lee punched Mike because he had been insulting him at school. Why did Lee do this?
623,8c6583cbdfb2a9eb,622,"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort t"
624,6b0eb86e53e08b44,623,Jesse stood by Cameron instead of the other people at the show. How would Jesse feel afterwards?
625,3d828a1f436e5986,624,Jordan talked behind Ash's back to say mean things about her. How would you describe Jordan?
626,bab183d3c8c4bd2f,625,Riley is the most popular student in the school. What will Others want to do next?
627,a831350730fe8337,626,Jordan brought the family for a day out at the beach but when they got there Jordan realised tha
628,9c7e946d3f4eb7b7,627,Addison was already full from lunch but ate the cereal anyway. How would Addison feel afterwards
629,13eaec3357ce57f6,628,Jordan won a car and could not believe his luck. How would Jordan feel afterwards?
630,9bb79538634032ea,629,Robin proposed another idea and suggested going to the movies. Why did Robin do this?
631,929b5697c2ca00de,630,"Riley was more competent than her manager, but the manager was so arrogant Riley could not get a"
632,d7bee304c5468674,631,Jesse set Robin's house on fire when Robin would not run away with him. What will happen to Jess
633,d188e2a721f365ae,632,Skylar put their mind to rest by making sure everything was safe in the house. Why did Skylar do
634,713a8e335a1c881c,633,Sydney was responsible for picking up the mail from the post office. She dropped the box her Gra
635,2769a6254dd3bb96,634,Sasha gave their sister some of their Adderal pills to help her concentrate better. How would Ot
636,bbafbb7195561c92,635,Aubrey was coming from school in her uniform so Robin had to change Aubrey's clothes before the 
637,0665229455037235,636,Ash wore a dress and all of his friends laughed at him. Why did Ash do this?
638,d8271136913c138a,637,Carson was visiting. What will Carson want to do next?
639,a5f4bc1091ac731e,638,Carson turned music down to go to college instead. How would you describe Carson?
640,9235388acef92058,639,Jesse made judgments upon Lee without really knowing him at all. How would you describe Jesse?
641,5dc2aca20035cbd4,640,Kai handed back the money when he got his car back from the buyer. What will Kai want to do next
642,9bb10c0e4a6faa68,641,Jesse showed Sydney's friend her new cat after the friend showed interest in cats. How would Jes
643,853fdcc6ed64f78b,642,Kai sat in Austin's lap because she wanted to show him more affection. What will Austin want to 
644,74d556e134454858,643,Kendall was paired with a very lazy team at work. Kendall kept the ball rolling on the group pro
645,1b39d1fa7f0ebfd3,644,Jordan affected the children's happiness by taking away all their games. What will Others want t
646,db22a9bf420b5e10,645,Alex looked it up online to see what the recipe required. What does Alex need to do before this?
647,1051c519f63616f0,646,Austin gave Sydney a job interview and they offered Sydney a position. How would you describe Au
648,efe32617c9751e60,647,The teacher offered to give out notebooks and Taylor asked the teacher for one. How would you de
649,a943ca11d49193bf,648,Jordan was walking home with their friends after school. Why did Jordan do this?
650,dc5b4562d1b6dd61,649,riley was a distrustful person so he regarded jesse with suspicious eyes. What will happen to Je
651,c7deb8db2ea87e1b,650,Lee saved Kai's homework from destruction after the dog grabbed it off of the table. Why did Lee
652,fc06c0c039fdb980,651,Sasha wetted the bed because they had a bad dream. How would Sasha feel afterwards?
653,507157eb54132e5f,652,Sydney had a Christmas party and invited over a guy that she really liked. What will Others want
654,f0454f676d1a67fe,653,Alex went to the beach and took a long walk on the short pier. Why did Alex do this?
655,60fd7db85d14eeaf,654,Sydney's painting was sold to the bidder after Riley declared to sell it. What's going to happen
656,e9c8f02a76972838,655,Kendall bought anything required for a fun night on the town. What will Kendall want to do next?
657,33f027d163e403e7,656,Bailey picked out her baby's name months ago and was ready to give birth. How would you describe
658,78ce4367873d9253,657,Ash threw up their arms because their friend treated them disrespectfully while hanging out toge
659,a1b7050c4c344b4b,658,Robin let Carson explain themself because it only seemed fair to hear their side of the story. H
660,106054647b25644d,659,Sydney felt bad afterwards when she hurt her friend's feelings. What will Sydney want to do next
661,5d2f22b990485a4c,660,Bailey was busy. They hired Tracy as an assistant to help them out. Why did Bailey do this?
662,c8c5b560a07f2c0d,661,"Riley had their arms raised for most of the concert, but lowered them toward the end. Why did Ri"
663,9842677373582c66,662,"Cameron had a pain in their mouth that was not going away, they called the dentist. How would yo"
664,1a87773e44763937,663,Casey was grading a paper that put effort in to the length. They took it into account. How would
665,7e76c95ac7190502,664,Kai handed back the mail after seeing if she got the check she was waiting for. Why did Kai do t
666,81e8554632ea1c88,665,Robing was rushing to clean the kitchen and accidentally left food out. What does Robin need to 
667,1ed5a824428398d1,666,"Sydney rubbed Addison's head, especially her eyebrows, trying to make her go to sleep. Why did S"
668,1864a95ab8948870,667,It was summertime and Bailey was tired of having hair on the back of their neck. Bailey went to 
669,f72454d87bea1b9d,668,Cameron took Kai's complaints seriously and told Kai that they were in love with Kai. What will 
670,fd3db9dba6bc0fb4,669,Tracy enjoyed constructing things and made a table. How would she feel as a result?
671,8a2c988a94ef9fc1,670,Robin took their history test seriously by studying hard the night before. How would Robin feel 
672,3b8d7d690d89f768,671,Alex paid attention to the details when he took his school exam. What does Alex need to do befor
673,fb13854cd8342e98,672,Cameron rode Jan's motorcycle and thought they might get one for themself. What will happen to C
674,87aa56d9c3494ead,673,"Riley was trying to defend themselves, but they were not able to get a word in edgeways. What wi"
675,e20c6912f71e8327,674,Carson got in his car and drove to visit his dad. How would Carson feel afterwards?
676,28962bf68a08559d,675,Riley broke loose from the house. He thought he would never get out of there. Why did Riley do t
677,9fa51e61cdf88379,676,Remy noticed that the people were about to fight. Remy prevented the people from engaging. What 
678,cea1f3602194943e,677,Robin told Carson that they needed some help with moving to a new home. What will Carson want to
679,6759d5118deacce9,678,"Skylar wanted to go out without her mother's permission, so she pulled the wool over her eyes. W"
680,43477dd243ad81c7,679,Robin took it at face value after being misled before about the same subject. Why did Robin do t
681,184c5191831adb17,680,Taylor laid around and fell asleep. She woke up late for work. What will Taylor want to do next?
682,61a0b1714367888b,681,kai was overweight so he decided to spend several hours exercising. How would Kai feel afterward
683,9df53c05caa6a811,682,Riley regarded Jesse with suspicious eyes as Jesse was trying to put some food in his pocket at 
684,e0c2a5c986726e2f,683,Aubrey kept the baby up at night while she played loud music on her guitar. How would you descri
685,3e17cfca534e28c6,684,Sydney threw a big party because her friends and family were coming to town for vacation. How wo
686,9da6755429386a51,685,Sydney ate their candy while they were at the movies and then ran out. What will Sydney want to 
687,5d59cf8b7805eaac,686,Cameron took the children. He was a kidnapper and a child molester and the cops were on his trai
688,8a86ebd6e5d90b51,687,riley was hungry so she caught fish and made them in the kitchen. How would Riley feel afterward
689,9747185da7ccd857,688,Riley cried after Jesse said something. What did Jesse say?
690,5c56298045f85e14,689,Robin took into account the mitigating factors when considering the situation. How would you des
691,43b30fc9dfa905f5,690,Skylar could not hang the moon but they could turn silver into gold. How would you describe Skyl
692,36477d0ca1557a6a,691,Cameron took the children to school in the morning when they missed the bus. How would Others fe
693,50f411ff2ad4e14f,692,Sydney closed Sasha's mouth because Sasha was talking way too much. How would Sasha feel as a re
694,dfab46b9cb46f6ea,693,Jesse had made popcorn for Jesse and Lee. How would you describe Jesse?
695,305637d455804960,694,Austin blew smoke after smoking on a cigarette for a few seconds. What will Austin want to do ne
696,f85eead1136e30a6,695,Quinn threw the frisbee and it landed far out in the water. How would Others feel as a result?
697,544049fe693d6952,696,"sasha had enough, she gave the man her two cents and let him have it . How would the man feel af"
698,29ca18c5d8ed6129,697,quinn became friends with a cool guy who had a house so quinn moved into the house. Why did Quin
699,2150fb670251f2d9,698,Sasha spent Austin's money trying to win a prize even when the odds were stacked against her. Wh
700,380249f6c9213bd5,699,Quinn was outside and threw the frisbee to their friend while they were playing. What will happe
701,95f3168a3d62d3fc,700,Robin raked some leaves and the strong wind blew them all around the area. How would you describ
702,3bb713839e9f8dd3,701,Cameron took their responsibilities seriously to the point that he would get up an hour early. H
703,558803195e516c4b,702,Kendall removed the president from power by using the power of a coup. What will Others want to 
704,1535d4c0ff3de82a,703,robin changed aubrey's clothes before the recital even though it made them late for a meeting at
705,6292923c70bae080,704,Quinn used a gun to murder Remy's wife while she and Remy and Remy were asleep in bed. What will
706,9c17f9287fa166f0,705,Robin let Carson explain it more thoroughly to the client after there was some confusion. What w
707,6b85a536c490ef7f,706,Jordan taught art in schools for a living as an art teacher. What will Jordan want to do next?
708,c06449d2d98ebb06,707,Robin refused to pay her share of the meal even though everybody had agreed beforehand. What wil
709,a274967b0976a4a9,708,"Bailey saw someone in Aubrey's locker, so they told Aubrey what they saw. Why did Bailey do this"
710,267eccedca51299c,709,Riley careful kept watch of and observed Jesse and their actions with her eyes. How would you de
711,735f0ca1ad4ada91,710,Carson was starting a new job at the day care. Carson took care of children at a past job. How w
712,4188d813e0e54923,711,Remy got very dark because it is late at night. What will Remy want to do next?
713,ffd34b4998ceed76,712,Carson was at a friend's house playing video games when the others discussed being hungry for pi
714,da00fd1662b1a615,713,Kendall poured water on the fire before going to sleep. What will Kendall want to do next?
715,1146d4d346923180,714,Carson gave her some milk. The cat was very thirsty and a stray. How would Carson feel afterward
716,6436b4af81af0cf2,715,"Sydney was a helpful, so she asked her mother for her Brother ash is he could have one more piec"
717,569a84bbbe788c58,716,Quinn stood corrected after giving the wrong answer in class that day. What will Others want to 
718,ba158ce0e65fa1d9,717,Jesse had struggled in school but decided to study hard for her math final. She did great on her
719,e42c21605679215b,718,"Cameron and Casey were soulmates, because Cameron gave Casey a sense of belonging. What will Cam"
720,b608283ebd25d8f6,719,"Kai thought about leaving the bar, but their friends convinced them to stay. What will Others wa"
721,742f3afd10358f5a,720,Riley was tasked with selling Sydney's house. Riley sold the house to the highest bidder. What w
722,8390078b4c713fb1,721,Sasha bought a new home because the government was going to destroy her other one. What does Sas
723,233cdb37c032ff17,722,"Casey came home from work, took out the chicken and put it into the oven. Why did Casey do this?"
724,575c3b36d6991163,723,Robin always gets pizza on the way home from work for her family on Fridays. What will Robin wan
725,7a7e35e1dad88eaa,724,Kendall kept the conversation going by asking opened ended questions. What answers will the othe
726,a83cbd1a5982e416,725,Skylar lent attention to the view even though she hated the view. Why did Skylar do this?
727,68e93026feb234f4,726,Lee wore a jacket to school when everyone else was in t-shirts. How would Lee feel afterwards?
728,6feb29135a3d0e35,727,Quinn wore jeans to school the next day even though the doctor told him not to because of swelli
729,c1931d0bd1f844ab,728,Tracy bought an old house and spent months remodeling it. How would you describe Tracy?
730,b08f4d8725dd64b4,729,Cameron saw what happened and gave Casey a sense of events they saw. Why did Cameron do this?
731,ac814925f45e616d,730,Jan and her best friend Kai met in elementary school and have been friends for 20 years. How wou
732,f051412f9b85d601,731,Alex was very observant. What does Alex need to do before this?
733,02ee213a5b508f08,732,Kai went to the movies and saw the new Lee movie. What will happen to Kai?
734,d87339afba80d929,733,Kai and Skylar were good friends. Kai had finally worked up the courage to ask Skylar on a date.
735,7e5d4df0326e579a,734,Remy knew that Ash didn't have any camping experience so they set up Ash's tent. What will Ash w
736,410c70e37184f1c1,735,Robin finished the big group project and she thanked Tracy for her contributions. What will happ
737,d04360d230bfac13,736,Two people were showing off their dance moves. Tracy crowded around them so she could see. How w
738,c50fb922d2624be5,737,Lee sold things at the market because they were strapped for cash. What will happen to Lee?
739,0c757a530e6426d7,738,Jan gave the entire class an F on the assignment. Why did Jan do this?
740,0ac875c440cf407f,739,Aubrey set the car on fire after she found out he was cheating. Why did Aubrey do this?
741,54317051f9d1791b,740,"Quinn turned the scale on, then hesitated to get on, afraid of the results. Why did Quinn do thi"
742,d212fdffd70ca2c1,741,Quinn stole a phone from Casey and then showed it off to Casey's friends. What will happen to Qu
743,a29b2982a6f034d6,742,Cameron talked about Aubrey behind Carson's back all night at the Christmas party at Steve's. Wh
744,f2d2ace8d4d7c617,743,taylor looked hotels up online for their friends so the trip could be planned in advance. What w
745,9e3a99932c11dfd6,744,Aubrey never told Riley the answer about the person who died in the lake last year. Why did Aubr
746,ba7728c46026a1f5,745,"Carson thought it was a bad idea to drink and drive, and Taylor proved Carson's point last night"
