atlas_idx,item_id,split_index,question
301,6668473f5232305a,300,"A 4th grade teacher is reviewing the written text productions by his students, based on an assig"
302,fa8e27f5f4c80d82,301,A teacher in a 6th grade class is exercising reading comprehension with the students. As part of
303,0b926f890e0c94cb,302,"A teacher of an 8th-grade class will work with students on the following objective: ""Develop inv"
304,bbdbe788967330f6,303,"In a 7th grade classroom, during the unit on Myths and creation stories, a teacher is working on"
305,c5adbd3d9d592e96,304,"After an activity in which the 8th grade students had to write an informative text, the teacher "
306,53c69cffbda65ba3,305,"During the poetry unit in 8th grade, a teacher has students read the following fragment of a poe"
307,b4fc56152c02893b,306,"A teacher, in an 8th grade, at the end of the unit on Dramatic Genre, asks the students to creat"
308,ab871b59be316613,307,"A teacher is working on punctuation with his 7th grade students. To do this, he hands out a guid"
309,c0e747d21aa12d60,308,"During the Poetry unit in a 6th-grade class, in an evaluation context, a teacher asks the studen"
310,5fe235dc80cfe602,309,"A teacher, in an 8th grade class, during the unit on lyrical genre, will formatively evaluate th"
311,19f70718ca9c485b,310,A 7th-grade teacher will conduct a formative assessment whose objective is: to understand the co
312,a6561fa02e2d8f9b,311,"A teacher, in a 2nd year secondary class, will conduct research with the students about the lite"
313,db7dfbab5a90c70b,312,"A teacher, in a 4th year secondary class, in the unit of literary avant-gardes, reads and analyz"
314,13f4e4118a31fb10,313,"A teacher, in a 2nd year secondary class, in the unit about lyrical texts from the Golden Age, i"
315,c289933695212995,314,"A teacher, in a 1st grade secondary class, conducts a group oral reading of the story El padre, "
316,9d7e8e8a05c9f332,315,"In a 3rd Year secondary class, a teacher is reinforcing the interpretive level of reading compre"
317,ffbf0d80e00802c4,316,"A secondary teacher, in the 4th grade, in the unit of Contemporary Narrative, is reviewing narra"
318,241ec8ad644efd47,317,"A secondary teacher, in 1st grade, is working on the following objective: ""Determine the truthfu"
319,d647a886171561d2,318,"In the 1st Year, a secondary teacher is working on grammatical correction in written production "
320,1a36e3caabc32a6c,319,"A secondary teacher, in a 4th year class, is working with his students on intertextuality, throu"
321,26f285948618117b,320,"A teacher, in a 2nd year Middle School class, is working with her students on the following obje"
322,58f55cd208be64f5,321,"A 2nd year secondary teacher, after conducting a written production in which students had to com"
323,38958997ec88fd12,322,"A 3rd year teacher, during the Oral Argumentation unit, develops a discussion activity about ene"
324,e0693d916d30292a,323,"In a 6th-grade class, a teacher is working with the students on understanding the moods conveyed"
325,5078cf64b4abd1d1,324,A teacher in a 5th grade works on highlighting as a tool to help students identify the main idea
326,336f809eb59ba921,325,"In an 8th grade class, a teacher asks the students to read the following microstory 'Parable' by"
327,88894fac38c47df1,326,"A teacher is working on the production of informational articles with the 5th-grade students, fo"
328,7d53f90b928dc36a,327,A teacher will be working with sixth-grade students on argumentative texts. To exemplify their c
329,99510630fd5f33ed,328,"In a 5th grade classroom, a teacher will evaluate how much her students have learned about the s"
330,70a0fc3e4a5501eb,329,"A fifth-grade teacher is evaluating, through various tasks that include open questions, the foll"
331,f90a09aa9c2a4ba7,330,A teacher is working with 7th grade students on writing a text with an argumentative purpose abo
332,093cb7db28009797,331,"A teacher, in a 2nd year Middle School class, is working on the following objective: ""Consistent"
333,af6e9626b3361740,332,A teacher in the 2nd year of high school is working with his students on the interpretation of f
334,d739f5a2786c9deb,333,"A teacher, in 1st Year, is working with her students on the inferential level of reading. To do "
335,58d6593ec663f27a,334,"A teacher, in a 3rd year of high school, is working with her students on the following objective"
336,16e8d7258af0e613,335,"A teacher, in a 4th Year secondary class, will evaluate the following objective: ""Understand the"
337,afd0db6e099499bc,336,"A teacher, in a 3rd Year Middle School class, will evaluate, through a written test, the followi"
338,fcce861c0e86d8f3,337,A teacher in the 1st year of secondary school asks his students to create a written production o
339,b76486fe2540be0e,338,Which of the following learning experiences develops semantic awareness and why?
340,e158dba69cc07bef,339,Which of the following learning experiences promotes the development of pragmatic awareness?
341,5314df1bacd36d57,340,"At the start of the school term, a nursery school teacher wants to evaluate the following learni"
342,d42093b5cc9dc77a,341,"A 5th grade teacher aims for his students to identify, based on a compilation, music that is pre"
343,8b2572f98906d549,342,"Which of the following evaluation activities, conducted before building the group installation, "
344,7533d8cd57ea8b53,343,The children in early years are enthusiastically participating in an activity proposed by the ed
345,528097eb5ea61a0c,344,Read the following activity: A Music teacher conducts a listening session in class of a concert 
346,a8c0e23958359eef,345,Read the following situation: A teacher wants to organize several hours of classes on the topic 
347,0828a53fbfdb5a8a,346,Which of the following musical concepts is the most complex to tackle in initial auditory musica
348,481286dd7bb692df,347,Which of these actions allows the use of a score editor as help for melodic transcription?
349,a0a294f50ab2267c,348,What activity is most suitable to use during a concert piece listening session as a stimulus for
350,97e3331fab2f6fc7,349,"Consider the following situation: In the unit of ""Music and sound environment"", a music teacher "
351,3f2b482f9b9c3b36,350,Which of the following activities is suitable for evaluating the integration of musical learning
352,ce991217c797b787,351,While working with the students on the objective: 'Apply color using the impressionist painting 
353,c11a6f24b291d907,352,"A teacher is working with his students on the concept of symbolic color. During the class, one o"
354,9e156f260f5919e0,353,"A teacher is standing in front of a class delivering a printmaking unit, and one of her students"
355,710792b38a1948fe,354,"In an elementary class, a teacher proposes the objective: 'Develop observation, discrimination, "
356,de0ed6e7c7d338d9,355,"What strategy is the most appropriate for creating a work, facilitating students' understanding "
357,58800129eb0a26dc,356,What is the most suitable activity to introduce perspective by stimulating the creative thinking
358,b5c9435d7c270665,357,A teacher is working on the portrait unit with the students in a 7th grade class. To complete th
359,80d629e852540ff3,358,A teacher is working on the Cubism Unit with his 6th-grade students and explains the treatment o
360,7940bff7d48092da,359,A teacher takes their students to a museum to a contemporary landscape exhibition with the goal 
361,c84a5f30ee9995c7,360,A teacher is working on the unit: “Social Icons” by creating two-dimensional images; at the end 
362,8bb5730099ef1838,361,"A 5th-grade teacher shows her students Chilean paintings from different periods, explaining the "
363,39c0b923943f7ecd,362,Read the following situation: A teacher shows 8th grade students the evaluation guideline that w
364,98bf883dece34049,363,If a teacher wants their students to be able to characterize the Baroque period from a stylistic
365,7c267e06ed66c54a,364,Which of the following activities contributes most directly to assembling a four-voice instrumen
366,43bbf599c7f3309c,365,"Read the following activity: A teacher presents a video to their students, showing them features"
367,b3645445900c45fc,366,"Read the following activity: To address the learning of the social function of music, the studen"
368,899630e0d8b05e1a,367,Read the following situation: A Music Arts teacher invites his students to perform a group percu
369,1cb94ffa0dcb1d6e,368,Read the following situation: During a class where a teacher explains the different time signatu
370,1a68f2e7ab518a42,369,"In a class, students must audibly identify melodic sequences. Which option best indicates the sk"
371,aed7a70892fc7408,370,What evaluation activity allows connecting a musical activity with other areas of artistic expre
372,6408cb288b0ba31b,371,"Read the following evaluation indicators: - Willingness to develop curiosity, interest, and enjo"
373,1703f3cebb95d73c,372,A teacher plans to work with their 2nd year high school students on a project applying Land Art 
374,c4a1ec7a4f0a5e22,373,A teacher is working with a middle school class on the unit: “The body as a reference for design
375,b0e08943f51a067a,374,A teacher is working with his students on the concept of tangible movable heritage. To facilitat
376,300acad64d03378f,375,Read the following situation: A 1st year Middle School teacher plans an activity where his stude
377,95b7c2345789f027,376,"For the first time, a 1st year Secondary Education course is challenged to use woodcutting as a "
378,d79f3820e7759212,377,A teacher designs an evaluation instrument to assess the creation of a Stop Motion. Which of the
379,e5fa38043017400b,378,"Read the following situation: In music, a kindergarten teacher plans an experience to work on di"
380,61e26e6c940caaea,379,What action represents a greater technical difficulty for a student learning to play an electric
381,4dc9c18e39fbcbdc,380,"Read the following situation: In a 5th/6th elementary class, the Music teacher invites the stude"
382,54f7ad4454b1cebc,381,Read the following situation: A teacher in a 5th/6th grade class designs a strategy of three pro
383,8f45f9e4e5fd2276,382,"Read the following situation: A teacher in a 6th grade, within the unit on Latin American rhythm"
384,485f79c459c9561a,383,"Read the following situation: A Music teacher in a 6th grade, in the unit ""Symphonic music"", wan"
385,97bc65578792c39c,384,Consider the following situation: A teacher in a 7th-grade class wants to develop learning relat
386,5867fa990248afb4,385,Read the following situation: A teacher in an 8th-grade music class plans a unit on 'Musical Dev
387,dfa5fb138f88db64,386,"Read the following situation: A teacher in grade 8, in the unit ""Great composers"", wants his stu"
388,a7fe6dbb28a7a6a3,387,A teacher worked with students in a 5th grade class on the ability to sing by reading a simple s
389,31c9cc358ff666d9,388,"Read the following situation: On an educational field trip to an open-air museum, a group of 6th"
390,b16b2e1b3829d171,389,"Read the following situation: In a 6th Grade class, within the framework of the unit 'The artist"
391,8da9756fdc2b6d02,390,"Read the following situation: In an 6th grade class, in the unit 'Visual creation, person and na"
392,208a658ec17ce7bc,391,Read the following situation: A teacher who teaches 6th grade classes classes is teaching the te
393,f01f799e46c94bfe,392,"In a 6th grade class, at the beginning of the ""Engraving"" unit, the teacher proposes in the firs"
394,4430e479330e3e03,393,"Read the following situation: Students from a 6th grade class begin a unit aimed at ""Developing "
395,ff1dc5fe423577aa,394,"Read the following situation: A teacher of 8th Grade starts the unit ""Visual creation, man and e"
396,5e962d9a8de78400,395,"Read the following situation: In a 6th grade elementary school class, in the unit of ""Printmakin"
397,461044edebd7737f,396,"Read the following situation: In 8th grade, within the framework of the unit ""Visual creation, p"
398,9c213776cfac6f4f,397,"In an 8th grade class, within the framework of the unit ""Design and Nature,"" the teacher present"
399,436876545f159d74,398,"Read the following situation: In a 5th grade class, characterized by achieving good results in g"
400,e11f7a52d3fd7e05,399,Read the following situation: In a second-year secondary music class in the symphonic music unit
401,5cb91929355c328a,400,Read the following situation: To learn about and experiment with digital sound transformation to
402,2f8dd340a95d1d72,401,Read the following situation: Students in the third year of secondary school are preparing a mus
403,6a28cbb77670104b,402,"Read the following situation: In a Middle School Music class, a teacher wants to evaluate studen"
404,052932371a20bf3b,403,"A professor from Middle School, in the unit 'The Meters', selects different auditory examples fo"
405,731161e23b9c829f,404,"Read the following situation: In a sophomore class, the teacher aims to teach the molding proces"
406,68099428ac318bd0,405,"Read the following situation: In a middle school, a teacher wants to work with the students on u"
407,ee9c5f8b656ac461,406,"Read the following situation: In a 12th grade class, in the unit 'Exploring artistic languages o"
408,d696311965e1ca30,407,"Read the following situation: A teacher with their first year high school students, at the end o"
409,64e3b3aab1f61dff,408,"In a 7th grade music class, the teacher is working on a three-part quodlibet. Once the three mel"
410,250636eb6750a7a4,409,"In an 8th Grade class, in the unit “Expressing and improving”, students are asked to create musi"
411,ac8474d11444dc46,410,"A teacher, in a 5th grade class, addressing the axis Listen and Appreciate, conducts a series of"
412,d42189a3e9dd27a5,411,"A teacher of 8th grade is teaching a student his first exercises on the keyboard. For some time,"
413,b2e68d269be8ab93,412,"In a 7th grade class, during a group performance assessment corresponding to a percussion sessio"
414,c7007d66b14c8d37,413,"In an 8th Grade class, a teacher will introduce students to the application of different dynamic"
415,ff8512ef72b3bf29,414,"In a summative assessment in 8th grade, during a collective instrumental execution session, the "
416,666087ae8fa9eaf9,415,"A 6th grade teacher, during a class on musical meter, will begin to develop the content of the t"
417,abde0ce6e4ef8ae6,416,"In the unit ""Interpreting urban music"", a teacher asks the bassist of the course to transcribe f"
418,537984884c7e3732,417,"In a 7th grade class, a teacher is beginning the unit “Creation in Volume”, aiming at the object"
419,7318659302eff658,418,"In the context of the unit “Sculpture and gender representations”, in a 7th grade class, a teach"
420,20816267b3e50bdc,419,"In the unit ""Visual creation, person and nature"", in an 8th grade, a teacher sets the objective "
421,084a5fdd2aae5919,420,"In a 7th grade class, during the development of the unit ""Creating in the plane the cultural ide"
422,c11faeb1e58bb2d6,421,"A teacher of an 8th grade class is in an intermediate class of the unit ""Installation and Contem"
423,ab6cc51e0085dab0,422,"A teacher plans a class for 6th grade, with the objective of ""Creating a work based on the chara"
424,47e88647df80a897,423,"A teacher in the 4th year of secondary education is working on the unit ""Technological resources"
425,199d85265c3b5154,424,"In a 3rd year secondary class, within the unit ""Instrumental Ensemble"", a teacher plans classes "
426,e67966b2e76f92a3,425,A teacher in a 2nd-year high school class plans to work with students on the auditory discrimina
427,8f8d487b0f782961,426,"In a 3rd-year secondary class, a teacher is planning a lesson on the African influence in Americ"
428,bb561398eb4fffdb,427,"In a musical activity, a teacher wants to address the topic ""Replacement chords for the main fun"
429,616a00928e37cd6e,428,The teacher is carrying out a group project activity. The teacher wants to apply two assessment 
430,71e86b4df2450500,429,"In a 2nd Year class, a teacher is monitoring the collective performance of an instrumental piece"
431,c3920847ef77214b,430,"In a 3rd year high school, a teacher is developing a unit on current music. One of her learning "
432,609bc7b1a47ee155,431,"In a second-year high school class, a teacher will begin working on the sculpture unit focusing "
433,dbc36548468481a0,432,"In a second year high school class, in the ""Graphic Design"" unit, students will begin a project "
434,79fe451053da794d,433,"In a 2nd grade high school photography unit, a teacher presents to the students the various lens"
435,03d9e9183b67a279,434,"In a 3rd year of high school, a teacher begins to work with her students on a painting project f"
436,0bc8aa1b3a76efdc,435,"In a fourth-year high school class, within the unit ""Exploring Mechanical and Electronic Languag"
437,d58c7ff3a0d37186,436,"In the context of the unit ""Youth Issues and Contemporary Media"", conducted in a 2nd year class,"
438,1e62dad27ad97fd1,437,"After aesthetically appreciating some works of painting from the geometric abstraction movement,"
439,eba970df3301b956,438,"In a 1st Grade (high school) class, to develop content related to photography, a teacher present"
440,f6ef837accd0f667,439,"In a 4th year high school class, a teacher is working on the pictorial style of Edvard Munch. To"
441,b8f430fb62455137,440,"At a nursery level, an educator will address the learning objective: “Show interest in textures,"
442,6ddb2be215f6b60e,441,"A preschool educator will work on the learning objective: “Interpret songs, by integrating vario"
443,afe651e6e2217d82,442,"A preschool teacher aims to address the following learning objective with young children: ""Commu"
444,38d541079ef81d7d,443,A preschool teacher working with older toddlers will implement different experiences during larg
445,7c1356b8acdfc37a,444,A kindergarten teacher has planned the following learning objective from the Artistic Languages 
446,2e000a68ddb90f3b,445,"A preschool teacher is working on the project ""The emotions that live in me"". This project inclu"
447,c49cbdbbd851e758,446,"In a 5th grade class, a teacher will address the following objective: ""To improvise and create m"
448,414394d60a93ea19,447,What prior knowledge must students necessarily have to begin the study of Harmony?
449,03c8e782431d9403,448,"In a 7th grade, in the instrumental ensemble workshop, the teacher has been working on the inter"
450,81314ae4e1bfa07f,449,"A teacher is working with an 8th grade class on the unit Listening, Singing, and Playing. Then, "
451,ad1de831630ca5aa,450,A teacher of a 6th grade will evaluate his students concerning the following learning objective:
452,e4847c428f4a0e7e,451,"During a 7th grade class, in the unit on Photography, a teacher is working with her students on "
453,9876c89aaa2c5f2c,452,"In a 6th grade class, in the unit of Engraving and other printing methods, the students will cre"
454,efbc546e3ae6ebd7,453,"A 7th grade teacher, in the unit Visual Creation, person and nature, is working with her student"
455,5594acee591c7ffe,454,"A teacher in the first year of high school is working on a vocal piece, specifically a canon in "
456,63b407af9d4aa445,455,"In a 3rd Grade secondary class, students are working on creations, as the subject teacher has as"
457,38acc0f22ced15c9,456,A teacher of a 3rd year secondary class is in the process of staging a choral work with his clas
458,aea1e813a037900d,457,A teacher of a 2nd grade secondary class is addressing the reading of a score for an instrumenta
459,4a4cd6187023bcd4,458,A 2nd year secondary teacher intends to evaluate the following learning objective: “Interpret a 
460,86d1d895e4fe6fad,459,A teacher of a 3rd year high school class sets the goal for students to interpret music with sty
461,6be6c425138f45c5,460,"To start the unit Design and Dissemination, in a 2nd Year secondary class, a teacher conducts a "
462,fc0dc8f3a5599330,461,A teacher in the 2nd year secondary class will work with her students on the unit Social Problem
463,d7409a90a9b7abed,462,"In a 4th year secondary class, during the development of the unit 'Exploring the Artistic Langua"
464,9455948f0c333524,463,"During the development of the Multimedia Installation unit, in a 2nd year of secondary education"
465,5db9b566121aab25,464,"In a 4th year secondary class, during the development of the muralism unit, a teacher along with"
466,a920f28aea9954a1,465,"In the unit 'Understanding Contemporary Artists and Recreating Their Works', in a 4th grade seco"
467,dccce274c5dea85f,466,"A 6th grade teacher, in the Rhythm and Music unit, will exercise with his students some rhythmic"
468,fda812b66fb7e45c,467,"A sixth-grade teacher is directing the general rehearsal of a musical piece for flutes, guitars,"
469,b324f836aafaa173,468,"A teacher is working on active listening skills with her 5th grade students. To do this, she wil"
470,d319c53ee259399b,469,A teacher will work with her 5th grade students on the skill of playing instruments and singing 
471,d1306f681bf737c0,470,"A teacher of 7th grade has finished a unit that contemplates the following objective: ""To sing a"
472,a73b893c15cdc508,471,"A teacher of a 5th grade will evaluate the following learning objective: ""Distinguish through li"
473,e4164ab74d0ae853,472,"At the start of the unit Painting in Contemporary Art, which addresses the symbolic value of wor"
474,bd31849057f06920,473,"A teacher in 6th grade has formulated the following objective for a diagnostic assessment: ""To r"
475,cf1e9b006c14d25e,474,A teacher is starting the unit Digital Images in visual arts with 7th-grade students. The teache
476,3a2b0b00a0d045c0,475,"A teacher is developing the unit People and Land in an 8th grade class, considering the objectiv"
477,4114568f30c01232,476,"A teacher will work with 6th grade students on the following objective: ""To develop printmaking "
478,2fb7f0eb8028e69e,477,"In an 8th grade class, during the contemporary art unit, a teacher is addressing the topic of in"
479,c93b657f18b5778a,478,"At the end of the unit on Installation and Contemporary Art, a teacher will evaluate her 8th gra"
480,10969166c8dea704,479,"A teacher, in a 3rd Year secondary class, in the unit What Music Shows Us, begins to address the"
481,6072672fdde0aec9,480,"In a 1st year secondary class, a teacher will work with the students on the following objective:"
482,690412a843c67ff8,481,"A secondary teacher, in 2nd grade, in the context of the unit 'What Music Tells Us', will assess"
483,c8f5c47f01ff2560,482,"A teacher, in a 2nd year high school class, will evaluate the students' learning regarding the f"
484,de807a76721ae1c7,483,"A teacher is planning the unit ""Printmaking and Artist's Book"" for a 1st Year class, based on th"
485,d85e554debe9d23b,484,"In the second class of the unit Mechanical and Electronic Languages, a teacher was working with "
486,7f66dc8de62521d1,485,"To work on the unit Knowing Contemporary Visual Artists and Recreating Their Works, a secondary "
487,44108aae6605327a,486,"A secondary teacher, in a 4th year class, is planning an evaluation to conclude the unit on Cont"
488,e5c866b502d411ae,487,"A secondary teacher, in a 1st Year class, in the digital art unit, is planning an evaluation con"
489,39f5c1afd5e3c453,488,"In a 4th year class, at the end of the first semester, a secondary teacher will evaluate the art"
490,a51c96f8a8c78632,489,Read the following situation: A teacher in a second-year high school class prepares an evaluatio
491,554f0e733cf22f16,490,"In the core of logical-mathematical relationships and quantification, a preschool educator condu"
492,3b4a1aef556baa61,491,A 6th-grade teacher is tackling the unit on triangles and designs an activity where students are
493,ea26442b83ed4ac6,492,A second-year high school teacher has completed the unit on real numbers with his students and w
494,a2e1411c0d05b849,493,"A teacher proposes to his students to represent amounts with bills and coins, and then record th"
495,6462dd445b60df2d,494,Why does using multibase blocks allow students to better apply addition with carrying?
496,e3b429e00e0f5311,495,A teacher will introduce the topic of patterns with her class and wants to propose a starting ac
497,b91e69dcb88946ac,496,The 3rd grade teacher works on addition and subtraction of numbers from 0 to 1000. To solve a su
498,547b8214c86748fb,497,A teacher observed that their students make various errors when calculating the area of rectangl
499,bce8dd15a988401f,498,"Read the following 3rd Grade Learning Objective: ""Demonstrate understanding of the concept of an"
500,bcce7ff0f649b04c,499,"A teacher dictates decimal numbers and upon saying: 'Five and two thousandths,' observes that se"
501,5b6e37a96524f020,500,A student developed the equation ☐ + 5 = 20 + 10 and concluded that the value of ☐ was 35. What 
502,91567c8e0d8e6b54,501,What are the fundamental cognitive skills that underlie the concept of number?
503,8d89af1bea07e08b,502,"An educator asks the children to tell their classmates who makes up their family group, mentioni"
504,a66ef9091933a733,503,In which of the following situations is the principle of cardinality being enhanced in young chi
505,fe3d7d2d40fd6b8a,504,Which of the following mathematical learnings is achieved through serialization?
506,7981c0b2c07d293b,505,Read the following situation: Josefa forms two rows with five plastic soldiers each. The educato
507,c2af3a54cb0f7a36,506,Which of the following learning experiences allows children to develop an estimation problem?
508,0e673535b8993d9a,507,Read the following situation: An educator groups some blocks in the middle of the table and asks
509,9d5ad1d2690782e9,508,Which of the following problems promotes the development of the concept of division in boys and 
510,50f1125845261bb9,509,"An educator makes different figures with popsicle sticks on a cardboard, which he sticks on the "
511,0e093428d7cdd3eb,510,"In a 6th grade class, within the goal of forming relationships between variables using mathemati"
512,05723bbb4db6aa60,511,One of the learning objectives of 5th grade is to determine the decimal that corresponds to frac
513,7b08a6b5564abeb5,512,A teacher is working on the addition of integers and begins to inquire about strategies that all
514,9195652f87f9ab68,513,"In an 8th Grade, the teacher presents the following learning objective for the clas: compose rot"
515,dbdfaacd3c660ff3,514,Consider the following activity: The class is divided into groups of three students. Each group 
516,860928ad7cf02423,515,Which of the following activities encourages students to make conjectures?
517,60e1709c9127215d,516,"In an 8th grade, the teacher applied an evaluation regarding the application of the Pythagorean "
518,c9e130a2b6d9800e,517,"An 8th grade student, when calculating the hypotenuse c of a right triangle with legs 5 and 7, w"
519,0cb8b96d3194f787,518,"In the context of problem-solving with affine functions, what is the most common misconception s"
520,74cbff2e5bc7ec0f,519,Which of the following contents is a prerequisite for understanding the linear function?
521,a9282df3165b863c,520,Which of the following contents is NOT relevant as prior knowledge for the learning objective: S
522,4d2cc7dd768f820c,521,A middle school teacher has already taught their students about direct proportionality and now n
523,42e35800f1f9f6a1,522,The learning objective of a Mathematics class in 7th grade is to solve first-degree equations wi
524,9b5a6498aa3afeb3,523,"In a middle school class, the teacher intends to carry out an activity aimed at having their stu"
525,ed03ad546a100ebc,524,"In a geomertry class in middle school grade 6, the teacher intends for students to distinguish b"
526,332105ff9658f8f8,525,"In a high school class class, the teacher expects his students to learn how to solve quadratic e"
527,c2c61bc381de36fe,526,A teacher of 2nd year of high school administered an evaluation regarding the properties of loga
528,0e6bf8b2b2eccde3,527,"A teacher intends to address, with a middle school class, the graphical representation of a syst"
529,f95a4829347456d6,528,"A teacher will evaluate the following learning objective: ""Mathematically justify that repeating"
530,cb878a9b65724198,529,A teacher has worked with a middle school class for the last three weeks on the following learni
531,661f09644e32ed80,530,Which of the following assessment indicators is the most appropriate for evaluating the learning
532,7b5eb50b3dcb2279,531,A teacher in middle school seeks to have his students learn 'to solve additions and subtractions
533,1a02275e49d2b1c9,532,"In high school, the teacher wants to apply the properties of logarithmic operations by making co"
534,b1cb5aa9c4246df3,533,"A 4th year high school teacher plans her upcoming classes, in which she expects the students to "
535,6507365729f618dc,534,"In a 1st year of secondary school, a teacher will teach his students how to determine the cardin"
536,c12fec31fd24fcf8,535,"Read the following situation: In a 4th Grade class, the teacher conducts the following activity "
537,4ed10c2376ab7ed5,536,Read the following situation: The teacher of a 4th grade elementary class will work with her stu
538,28b43d94bdf71988,537,Read the following situation: A Mathematics teacher in a 3rd grade elementary class begins to wo
539,c2d25542f1b9d3cd,538,For the Learning Objective of Grade 2 'Determine the length of objects using non-standardized me
540,850493251b95416c,539,"In the Mathematics class, the teacher has planned to start the unit that includes the analysis o"
541,bf070215aa2e5291,540,Read the following situation: A teacher is teaching the characteristics of some geometric figure
542,3b962ac6bba73e58,541,Read the following activity: A teacher proposes to the children to mark different paths on the f
543,e07e36e5631cb570,542,Read the following activity: In the 'Logical-Mathematical Relationships and Quantification' unit
544,1bf46545de9a7840,543,"Read the following situation: During corner time in the preschool classroom, Francisca, aged 6, "
545,d383d76bcd5ea8f4,544,A preschool educator has worked with her group on several activities aimed at identifying the ch
546,4074920bd0070f5f,545,"After developing the formula for the surface area of a cone with the students, a teacher notices"
547,ccb5c91229d431c9,546,"A high school teacher is planning the unit on homotheties, their definitions and properties. Whi"
548,67c796820943fa52,547,A high school teacher designs the following sequence of activities for students to develop the s
549,8bccb00b39c6112e,548,Read the following situation: Sergio is having a birthday and his mom is planning the celebratio
550,8fe6a4665305d082,549,"As an evaluation activity, a teacher presents the following problem to his students: A machine l"
551,f115a1cea5e0c603,550,A teacher has worked with their students on the quadratic function and wants to assess if they a
552,179bd828dc11b5bc,551,"A high school teacher needs to design an activity to assess the learning objective: ""Determine t"
553,aa3dd879cf6d9ed5,552,A teacher presents the following problem to their students: Determine the measure of OD knowing 
554,1b7e807536c19123,553,A teacher of a 3rd Grade class is working with their students on the abbreviated vertical algori
555,0a2d9c5d13768492,554,"During a Math class in 4th grade, where they are working on comparing and ordering decimal numbe"
556,786096086214240a,555,A teacher of a 3rd grade set as a goal in a class that their students answer statistical questio
557,090a61a4939d9fdd,556,A teacher of a 3rd-grade class will assess if her students have learned to create simple bar cha
558,47169d9e3b1232ad,557,"In a 4th grade course, a teacher is working on the class objective ""Identify the equation of a s"
559,5fffcb8de9d011d9,558,A teacher from a 2nd grade class wants to propose a problem to the students that allows them to 
560,85f09ec0b7ce890f,559,A teacher of a 2nd Grade class is preparing an assessment for the geometry unit and will include
561,e13106e978e29384,560,"In a Grade 3 class, a teacher is conducting a lesson with the goal of having students recognize "
562,065af944332f4ba3,561,"An educator places her preschool group in a circle to play a mathematical game. To do this, she "
563,e21fcde1b6634005,562,What prior skill do preschool children need to have achieved in order to begin developing serial
564,a8b46ebf99125691,563,What performance by a child shows that they have developed the conservation of quantity?
565,c030626ab5a96fe4,564,"A second-year high school teacher is planning a class where the objective is to ""Solve problems "
566,1adad2f2a640ad83,565,A 10th grade teacher finished the unit on real numbers and has decided to assess whether the stu
567,ba34d0c382258800,566,"A 12th-grade teacher is planning a class with the objective of ""Determining the graphical repres"
568,b106c709682f1cc4,567,A first-year high school teacher is planning a class whose objective is 'Developing the square o
569,fb7b890145592a8e,568,A second grade teacher sets the following class objective: “Predict what happens to a certain vo
570,de06d2ee7b6784c7,569,Which of the following didactic resources is most appropriate to begin working on the representa
571,f0081d9dfddcecd9,570,A first-grade teacher designs activities for students to determine units and tens in numbers fro
572,882890bd87e7fcef,571,A 2nd-grade teacher set the class objective for her students to compare numbers from 0 to 100. W
573,35357f0633a50303,572,A teacher of a 3rd grade worked with their students on expressing multiplication as repeated add
574,dd4885ba2bbc2907,573,"A 4th-grade teacher, who has been working on the multiplication of whole numbers with their stud"
575,4b32adcb5df8a44d,574,A fourth-grade teacher is planning a class in which she will work on comparing decimal numbers. 
576,d61b821d7290873b,575,A preschool educator is working on the following learning objective: “Communicate the process de
577,be2fd7b0a241f643,576,"Amparo, from preschool, plays with spoons of different sizes during zone play. During the game, "
578,4ef58895c0568a3c,577,An educator in a preschool setting observes that Ana decides to work with a set of farm animal f
579,47c5b74ab7a35552,578,"An preschool teacher is working on the numbers from one to ten, asking the children to complete "
580,4cc21abb07f35176,579,A 8th grade teacher is working with their students on the multiplication and division of rationa
581,89c8635eb3d8af96,580,A teacher of a 7th Grade class is working on the concept of absolute value in integers. During t
582,090e8b09be15bc23,581,"A teacher of an 8th grade class will address the objective ""Understand the concept of function r"
583,9945d280363b15a9,582,"A teacher is working on the following objective with 8th-grade students: ""Understand the multipl"
584,4ac28a6d4f249c45,583,A 5th grade teacher is working with his students on exercises involving the addition of fraction
585,93a40c7aeb0095c2,584,"A 7th-grade teacher is planning a class that will address the objective ""Reduce like terms in al"
586,048a06049d9f7e32,585,A teacher will work with their 7th grade students on the learning objective related to understan
587,99f918ee297137bb,586,A teacher of 8th Basic has worked with their students on different representations and applicati
588,a3aac04a9f3fa163,587,"A teacher of 8th grade is working with their students on factoring algebraic expressions, throug"
589,e38ddc82f4f23c5c,588,A child at an advanced preschool level is playing at a work station with seven cards. All have a
590,ee9493147cb84ee9,589,A 4th-grade teacher who worked with their students on the relationship between mass and volume o
591,5a5659630dc730ff,590,"For the 1st Grade Learning Objective: ""Compare and order numbers from 0 to 20 from smallest to l"
592,7049a0b4de2015c0,591,"A third grade teacher is working on the characteristics of 3D figures with his students, and has"
593,e389419569969cfd,592,A nursery teacher in the Younger Nursery Class level is planning learning experiences to jointly
594,f8de1306af081291,593,"At the beginning of the first academic trimester, the educational team of the Senior Kindergarte"
595,6d23c8a715e60d7a,594,A nursery level teacher will carry out a diagnostic evaluation for the infants regarding the fol
596,2e4ae1394eb743ed,595,A 3rd Grade teacher evaluated her students to see if they had learned to identify and describe p
